Aux out [V]	Aux in [V]	Aux out [V]	PDH out [a.u.]
-2.5838E-1	3.0493E-1	-2.5838E-1	-5.6400E+2
-2.5826E-1	3.0469E-1	-2.5826E-1	-6.8000E+2
-2.5813E-1	3.0493E-1	-2.5813E-1	-1.1680E+3
-2.5813E-1	3.0493E-1	-2.5813E-1	-6.0600E+2
-2.5801E-1	3.0469E-1	-2.5801E-1	-2.9100E+2
-2.5789E-1	3.0688E-1	-2.5789E-1	-1.4560E+3
-2.5777E-1	3.0859E-1	-2.5777E-1	-9.8600E+2
-2.5765E-1	3.0762E-1	-2.5765E-1	-1.3430E+3
-2.5752E-1	3.0835E-1	-2.5752E-1	-1.3100E+3
-2.5740E-1	3.1006E-1	-2.5740E-1	-1.0940E+3
-2.5728E-1	3.0884E-1	-2.5728E-1	-7.3100E+2
-2.5728E-1	3.1250E-1	-2.5728E-1	-1.3060E+3
-2.5716E-1	3.1152E-1	-2.5716E-1	-9.3000E+2
-2.5703E-1	3.1079E-1	-2.5703E-1	-1.0590E+3
-2.5691E-1	3.1323E-1	-2.5691E-1	-6.9100E+2
-2.5679E-1	3.1372E-1	-2.5679E-1	-7.4400E+2
-2.5667E-1	3.1274E-1	-2.5667E-1	-6.0600E+2
-2.5655E-1	3.1519E-1	-2.5655E-1	-4.8300E+2
-2.5655E-1	3.1641E-1	-2.5655E-1	-9.1700E+2
-2.5642E-1	3.1494E-1	-2.5642E-1	-1.3230E+3
-2.5630E-1	3.1738E-1	-2.5630E-1	-1.1080E+3
-2.5618E-1	3.1567E-1	-2.5618E-1	-1.0950E+3
-2.5606E-1	3.1494E-1	-2.5606E-1	-1.0430E+3
-2.5594E-1	3.1836E-1	-2.5594E-1	-1.0590E+3
-2.5581E-1	3.1738E-1	-2.5581E-1	-1.0700E+3
-2.5569E-1	3.2031E-1	-2.5569E-1	-6.4800E+2
-2.5569E-1	3.2080E-1	-2.5569E-1	-9.0600E+2
-2.5557E-1	3.2080E-1	-2.5557E-1	-1.2650E+3
-2.5545E-1	3.2153E-1	-2.5545E-1	-1.7130E+3
-2.5533E-1	3.2300E-1	-2.5533E-1	-1.0720E+3
-2.5520E-1	3.2129E-1	-2.5520E-1	-1.2340E+3
-2.5508E-1	3.2324E-1	-2.5508E-1	-1.0240E+3
-2.5496E-1	3.2520E-1	-2.5496E-1	-1.0020E+3
-2.5496E-1	3.2471E-1	-2.5496E-1	-1.0970E+3
-2.5484E-1	3.2666E-1	-2.5484E-1	-1.1980E+3
-2.5472E-1	3.2715E-1	-2.5472E-1	-6.2200E+2
-2.5459E-1	3.2422E-1	-2.5459E-1	-1.2880E+3
-2.5447E-1	3.2739E-1	-2.5447E-1	-9.9700E+2
-2.5435E-1	3.2739E-1	-2.5435E-1	-9.1200E+2
-2.5423E-1	3.2910E-1	-2.5423E-1	-1.6120E+3
-2.5410E-1	3.2910E-1	-2.5410E-1	-8.9200E+2
-2.5410E-1	3.3154E-1	-2.5410E-1	-6.0900E+2
-2.5398E-1	3.3057E-1	-2.5398E-1	-1.2920E+3
-2.5386E-1	3.3203E-1	-2.5386E-1	-6.6000E+2
-2.5374E-1	3.3374E-1	-2.5374E-1	-1.2410E+3
-2.5362E-1	3.3374E-1	-2.5362E-1	-1.1190E+3
-2.5349E-1	3.3398E-1	-2.5349E-1	-9.4300E+2
-2.5337E-1	3.3447E-1	-2.5337E-1	-8.6100E+2
-2.5337E-1	3.3545E-1	-2.5337E-1	-1.0370E+3
-2.5325E-1	3.3691E-1	-2.5325E-1	-1.0500E+3
-2.5313E-1	3.3643E-1	-2.5313E-1	-1.0040E+3
-2.5301E-1	3.3789E-1	-2.5301E-1	-1.0390E+3
-2.5288E-1	3.3887E-1	-2.5288E-1	-1.0390E+3
-2.5276E-1	3.3936E-1	-2.5276E-1	-6.3800E+2
-2.5264E-1	3.3765E-1	-2.5264E-1	-1.6850E+3
-2.5264E-1	3.3911E-1	-2.5264E-1	-1.5120E+3
-2.5252E-1	3.4033E-1	-2.5252E-1	-1.1300E+3
-2.5240E-1	3.3960E-1	-2.5240E-1	-9.3500E+2
-2.5227E-1	3.4155E-1	-2.5227E-1	-9.5200E+2
-2.5215E-1	3.4326E-1	-2.5215E-1	-9.1200E+2
-2.5203E-1	3.4229E-1	-2.5203E-1	-9.6000E+2
-2.5191E-1	3.4473E-1	-2.5191E-1	-8.6400E+2
-2.5179E-1	3.4448E-1	-2.5179E-1	-9.5200E+2
-2.5179E-1	3.4668E-1	-2.5179E-1	-1.2960E+3
-2.5166E-1	3.4692E-1	-2.5166E-1	-1.0260E+3
-2.5154E-1	3.4668E-1	-2.5154E-1	-3.1400E+2
-2.5142E-1	3.4790E-1	-2.5142E-1	-7.9500E+2
-2.5130E-1	3.5132E-1	-2.5130E-1	-9.5900E+2
-2.5117E-1	3.5132E-1	-2.5117E-1	-9.7200E+2
-2.5105E-1	3.5132E-1	-2.5105E-1	-1.1280E+3
-2.5093E-1	3.5205E-1	-2.5093E-1	-1.2920E+3
-2.5093E-1	3.5278E-1	-2.5093E-1	-1.9060E+3
-2.5081E-1	3.5278E-1	-2.5081E-1	-1.2850E+3
-2.5069E-1	3.5229E-1	-2.5069E-1	-1.3920E+3
-2.5056E-1	3.5400E-1	-2.5056E-1	-1.0210E+3
-2.5044E-1	3.5474E-1	-2.5044E-1	-1.2540E+3
-2.5032E-1	3.5571E-1	-2.5032E-1	-1.2480E+3
-2.5020E-1	3.5522E-1	-2.5020E-1	-7.1500E+2
-2.5008E-1	3.5718E-1	-2.5008E-1	-1.5760E+3
-2.5008E-1	3.5767E-1	-2.5008E-1	-1.2780E+3
-2.4995E-1	3.5889E-1	-2.4995E-1	-1.8160E+3
-2.4983E-1	3.6084E-1	-2.4983E-1	-8.6800E+2
-2.4971E-1	3.5938E-1	-2.4971E-1	-9.7700E+2
-2.4959E-1	3.6060E-1	-2.4959E-1	-1.1420E+3
-2.4947E-1	3.6353E-1	-2.4947E-1	-1.4830E+3
-2.4934E-1	3.6426E-1	-2.4934E-1	-1.1760E+3
-2.4934E-1	3.6255E-1	-2.4934E-1	-1.2690E+3
-2.4922E-1	3.6597E-1	-2.4922E-1	-1.0860E+3
-2.4910E-1	3.6450E-1	-2.4910E-1	-9.4400E+2
-2.4898E-1	3.6694E-1	-2.4898E-1	-1.4290E+3
-2.4886E-1	3.6694E-1	-2.4886E-1	-1.4270E+3
-2.4873E-1	3.6768E-1	-2.4873E-1	-8.4400E+2
-2.4861E-1	3.6792E-1	-2.4861E-1	-1.2540E+3
-2.4849E-1	3.6865E-1	-2.4849E-1	-1.0610E+3
-2.4849E-1	3.7012E-1	-2.4849E-1	-1.0750E+3
-2.4837E-1	3.7036E-1	-2.4837E-1	-1.5380E+3
-2.4825E-1	3.7061E-1	-2.4825E-1	-8.4800E+2
-2.4812E-1	3.7085E-1	-2.4812E-1	-1.3900E+3
-2.4800E-1	3.7061E-1	-2.4800E-1	-1.4590E+3
-2.4788E-1	3.7524E-1	-2.4788E-1	-1.0480E+3
-2.4776E-1	3.7671E-1	-2.4776E-1	-1.5840E+3
-2.4776E-1	3.7695E-1	-2.4776E-1	-1.5630E+3
-2.4763E-1	3.7866E-1	-2.4763E-1	-2.8000E+2
-2.4751E-1	3.7646E-1	-2.4751E-1	-1.5560E+3
-2.4739E-1	3.7915E-1	-2.4739E-1	-2.3610E+3
-2.4727E-1	3.7842E-1	-2.4727E-1	-1.0850E+3
-2.4715E-1	3.7891E-1	-2.4715E-1	-1.0340E+3
-2.4702E-1	3.7866E-1	-2.4702E-1	-1.6940E+3
-2.4690E-1	3.8159E-1	-2.4690E-1	-1.4850E+3
-2.4690E-1	3.8208E-1	-2.4690E-1	-7.2600E+2
-2.4678E-1	3.8135E-1	-2.4678E-1	-9.0300E+2
-2.4666E-1	3.8354E-1	-2.4666E-1	-1.3100E+3
-2.4654E-1	3.8477E-1	-2.4654E-1	-8.8100E+2
-2.4641E-1	3.8501E-1	-2.4641E-1	-1.7910E+3
-2.4629E-1	3.8721E-1	-2.4629E-1	-1.3050E+3
-2.4617E-1	3.8818E-1	-2.4617E-1	-8.6200E+2
-2.4617E-1	3.8745E-1	-2.4617E-1	-7.3100E+2
-2.4605E-1	3.9063E-1	-2.4605E-1	-1.2920E+3
-2.4593E-1	3.9038E-1	-2.4593E-1	-1.2410E+3
-2.4580E-1	3.9233E-1	-2.4580E-1	-1.2100E+3
-2.4568E-1	3.9453E-1	-2.4568E-1	-1.1210E+3
-2.4556E-1	3.9429E-1	-2.4556E-1	-1.3390E+3
-2.4544E-1	3.9453E-1	-2.4544E-1	-1.8550E+3
-2.4532E-1	3.9600E-1	-2.4532E-1	-1.3230E+3
-2.4532E-1	3.9648E-1	-2.4532E-1	-1.4030E+3
-2.4519E-1	3.9722E-1	-2.4519E-1	-1.3080E+3
-2.4507E-1	3.9697E-1	-2.4507E-1	-9.7800E+2
-2.4495E-1	3.9771E-1	-2.4495E-1	-1.3830E+3
-2.4483E-1	3.9771E-1	-2.4483E-1	-9.4300E+2
-2.4470E-1	3.9795E-1	-2.4470E-1	-1.4050E+3
-2.4458E-1	4.0039E-1	-2.4458E-1	-1.8200E+3
-2.4446E-1	4.0161E-1	-2.4446E-1	-1.4940E+3
-2.4446E-1	4.0259E-1	-2.4446E-1	-1.4310E+3
-2.4434E-1	4.0259E-1	-2.4434E-1	-1.7170E+3
-2.4422E-1	4.0503E-1	-2.4422E-1	-1.0280E+3
-2.4409E-1	4.0479E-1	-2.4409E-1	-9.9900E+2
-2.4397E-1	4.0698E-1	-2.4397E-1	-1.3320E+3
-2.4385E-1	4.0820E-1	-2.4385E-1	-1.2340E+3
-2.4373E-1	4.0698E-1	-2.4373E-1	-1.4430E+3
-2.4361E-1	4.0845E-1	-2.4361E-1	-1.5050E+3
-2.4361E-1	4.1113E-1	-2.4361E-1	-1.4340E+3
-2.4348E-1	4.0991E-1	-2.4348E-1	-9.5300E+2
-2.4336E-1	4.1211E-1	-2.4336E-1	-1.5740E+3
-2.4324E-1	4.1162E-1	-2.4324E-1	-1.5230E+3
-2.4312E-1	4.1382E-1	-2.4312E-1	-1.1810E+3
-2.4300E-1	4.1455E-1	-2.4300E-1	-7.4200E+2
-2.4287E-1	4.1382E-1	-2.4287E-1	-1.3960E+3
-2.4287E-1	4.1455E-1	-2.4287E-1	-1.4720E+3
-2.4275E-1	4.1602E-1	-2.4275E-1	-1.6230E+3
-2.4263E-1	4.1797E-1	-2.4263E-1	-1.3500E+3
-2.4251E-1	4.1748E-1	-2.4251E-1	-3.5800E+2
-2.4239E-1	4.1821E-1	-2.4239E-1	-1.1660E+3
-2.4226E-1	4.1919E-1	-2.4226E-1	-2.1280E+3
-2.4214E-1	4.1919E-1	-2.4214E-1	-1.2120E+3
-2.4202E-1	4.2041E-1	-2.4202E-1	-1.3030E+3
-2.4202E-1	4.2310E-1	-2.4202E-1	-1.2520E+3
-2.4190E-1	4.2285E-1	-2.4190E-1	-1.2960E+3
-2.4178E-1	4.2334E-1	-2.4178E-1	-8.0100E+2
-2.4165E-1	4.2480E-1	-2.4165E-1	-1.2520E+3
-2.4153E-1	4.2627E-1	-2.4153E-1	-1.4120E+3
-2.4141E-1	4.2603E-1	-2.4141E-1	-1.1720E+3
-2.4129E-1	4.2725E-1	-2.4129E-1	-1.0660E+3
-2.4129E-1	4.2847E-1	-2.4129E-1	-8.7900E+2
-2.4116E-1	4.2749E-1	-2.4116E-1	-1.1790E+3
-2.4104E-1	4.2920E-1	-2.4104E-1	-1.3500E+3
-2.4092E-1	4.3115E-1	-2.4092E-1	-1.3450E+3
-2.4080E-1	4.3018E-1	-2.4080E-1	-1.6910E+3
-2.4068E-1	4.3286E-1	-2.4068E-1	-1.3140E+3
-2.4055E-1	4.3188E-1	-2.4055E-1	-1.4490E+3
-2.4055E-1	4.3457E-1	-2.4055E-1	-1.4450E+3
-2.4043E-1	4.3604E-1	-2.4043E-1	-1.5780E+3
-2.4031E-1	4.3481E-1	-2.4031E-1	-2.1230E+3
-2.4019E-1	4.3579E-1	-2.4019E-1	-1.4030E+3
-2.4007E-1	4.3677E-1	-2.4007E-1	-8.7000E+2
-2.3994E-1	4.3921E-1	-2.3994E-1	-1.4140E+3
-2.3982E-1	4.4067E-1	-2.3982E-1	-1.6520E+3
-2.3970E-1	4.3994E-1	-2.3970E-1	-1.6430E+3
-2.3970E-1	4.4116E-1	-2.3970E-1	-1.5650E+3
-2.3958E-1	4.4214E-1	-2.3958E-1	-1.2490E+3
-2.3946E-1	4.4507E-1	-2.3946E-1	-1.3990E+3
-2.3933E-1	4.4458E-1	-2.3933E-1	-1.7420E+3
-2.3921E-1	4.4556E-1	-2.3921E-1	-1.5050E+3
-2.3909E-1	4.4800E-1	-2.3909E-1	-1.1960E+3
-2.3897E-1	4.4727E-1	-2.3897E-1	-1.8510E+3
-2.3897E-1	4.4604E-1	-2.3897E-1	-1.2100E+3
-2.3885E-1	4.4775E-1	-2.3885E-1	-9.8600E+2
-2.3872E-1	4.4775E-1	-2.3872E-1	-1.6730E+3
-2.3860E-1	4.5020E-1	-2.3860E-1	-1.8380E+3
-2.3848E-1	4.5020E-1	-2.3848E-1	-1.5470E+3
-2.3836E-1	4.5020E-1	-2.3836E-1	-1.5870E+3
-2.3823E-1	4.5459E-1	-2.3823E-1	-1.0940E+3
-2.3811E-1	4.5459E-1	-2.3811E-1	-1.6910E+3
-2.3811E-1	4.5605E-1	-2.3811E-1	-1.6360E+3
