Aux out [V]	Aux in [V]	Aux out [V]	PDH out [a.u.]
-4.1403E-1	6.5576E-1	-4.1403E-1	-6.4200E+2
-4.1390E-1	6.5723E-1	-4.1390E-1	-1.0280E+3
-4.1378E-1	6.5747E-1	-4.1378E-1	-8.8400E+2
-4.1366E-1	6.5747E-1	-4.1366E-1	-1.2210E+3
-4.1342E-1	6.5845E-1	-4.1342E-1	-8.2200E+2
-4.1329E-1	6.5869E-1	-4.1329E-1	-1.0080E+3
-4.1317E-1	6.6089E-1	-4.1317E-1	-1.2080E+3
-4.1305E-1	6.6016E-1	-4.1305E-1	-1.0150E+3
-4.1281E-1	6.6138E-1	-4.1281E-1	-1.6410E+3
-4.1268E-1	6.6357E-1	-4.1268E-1	-8.5300E+2
-4.1256E-1	6.6260E-1	-4.1256E-1	-9.2400E+2
-4.1232E-1	6.6504E-1	-4.1232E-1	-8.3300E+2
-4.1220E-1	6.6504E-1	-4.1220E-1	-1.2060E+3
-4.1207E-1	6.6479E-1	-4.1207E-1	-9.1700E+2
-4.1195E-1	6.6602E-1	-4.1195E-1	-9.1300E+2
-4.1171E-1	6.6626E-1	-4.1171E-1	-8.8900E+2
-4.1159E-1	6.6748E-1	-4.1159E-1	-9.7900E+2
-4.1146E-1	6.6870E-1	-4.1146E-1	-6.7100E+2
-4.1134E-1	6.7139E-1	-4.1134E-1	-1.4390E+3
-4.1110E-1	6.7017E-1	-4.1110E-1	-4.1800E+2
-4.1097E-1	6.7114E-1	-4.1097E-1	-8.3500E+2
-4.1085E-1	6.7139E-1	-4.1085E-1	-6.7100E+2
-4.1061E-1	6.6968E-1	-4.1061E-1	-5.3000E+2
-4.1049E-1	6.7432E-1	-4.1049E-1	-6.6200E+2
-4.1036E-1	6.7358E-1	-4.1036E-1	-9.0600E+2
-4.1024E-1	6.7480E-1	-4.1024E-1	-1.5020E+3
-4.1000E-1	6.7456E-1	-4.1000E-1	-4.7400E+2
-4.0988E-1	6.7676E-1	-4.0988E-1	-1.0800E+3
-4.0975E-1	6.7871E-1	-4.0975E-1	-6.8200E+2
-4.0963E-1	6.7676E-1	-4.0963E-1	-8.4300E+2
-4.0939E-1	6.7822E-1	-4.0939E-1	-9.7700E+2
-4.0927E-1	6.7847E-1	-4.0927E-1	-9.7300E+2
-4.0914E-1	6.7993E-1	-4.0914E-1	-1.2770E+3
-4.0890E-1	6.7847E-1	-4.0890E-1	-3.0900E+2
-4.0878E-1	6.7847E-1	-4.0878E-1	-1.0700E+3
-4.0866E-1	6.8237E-1	-4.0866E-1	-9.3600E+2
-4.0853E-1	6.8213E-1	-4.0853E-1	-6.4200E+2
-4.0829E-1	6.8433E-1	-4.0829E-1	-1.2730E+3
-4.0817E-1	6.8481E-1	-4.0817E-1	-1.1520E+3
-4.0804E-1	6.8433E-1	-4.0804E-1	-1.1280E+3
-4.0792E-1	6.8506E-1	-4.0792E-1	-6.5100E+2
-4.0768E-1	6.8774E-1	-4.0768E-1	-9.2200E+2
-4.0756E-1	6.8799E-1	-4.0756E-1	-7.9900E+2
-4.0743E-1	6.8970E-1	-4.0743E-1	-4.9100E+2
-4.0719E-1	6.9019E-1	-4.0719E-1	-9.0400E+2
-4.0707E-1	6.8945E-1	-4.0707E-1	-1.2680E+3
-4.0695E-1	6.8896E-1	-4.0695E-1	-8.1100E+2
-4.0682E-1	6.9116E-1	-4.0682E-1	-9.5700E+2
-4.0658E-1	6.9043E-1	-4.0658E-1	-1.5270E+3
-4.0646E-1	6.9116E-1	-4.0646E-1	-1.4740E+3
-4.0634E-1	6.9238E-1	-4.0634E-1	-7.9000E+2
-4.0609E-1	6.9385E-1	-4.0609E-1	-7.8400E+2
-4.0597E-1	6.9800E-1	-4.0597E-1	-6.3100E+2
-4.0585E-1	6.9751E-1	-4.0585E-1	-9.2600E+2
-4.0573E-1	6.9604E-1	-4.0573E-1	-7.2900E+2
-4.0548E-1	6.9873E-1	-4.0548E-1	-1.3390E+3
-4.0536E-1	7.0044E-1	-4.0536E-1	-1.1570E+3
-4.0524E-1	7.0117E-1	-4.0524E-1	-1.0930E+3
-4.0512E-1	7.0190E-1	-4.0512E-1	-1.2620E+3
-4.0487E-1	7.0215E-1	-4.0487E-1	-1.0700E+3
-4.0475E-1	7.0313E-1	-4.0475E-1	-9.0800E+2
-4.0463E-1	7.0313E-1	-4.0463E-1	-9.1700E+2
-4.0438E-1	7.0508E-1	-4.0438E-1	-8.5300E+2
-4.0426E-1	7.0386E-1	-4.0426E-1	-1.0320E+3
-4.0414E-1	7.0508E-1	-4.0414E-1	-9.2000E+2
-4.0402E-1	7.0605E-1	-4.0402E-1	-4.1300E+2
-4.0377E-1	7.0728E-1	-4.0377E-1	-1.2300E+3
-4.0365E-1	7.0825E-1	-4.0365E-1	-1.6030E+3
-4.0353E-1	7.0850E-1	-4.0353E-1	-6.6700E+2
-4.0341E-1	7.0898E-1	-4.0341E-1	-8.5900E+2
-4.0316E-1	7.1069E-1	-4.0316E-1	-9.9900E+2
-4.0304E-1	7.1191E-1	-4.0304E-1	-1.4160E+3
-4.0292E-1	7.1094E-1	-4.0292E-1	-8.1800E+2
-4.0267E-1	7.1313E-1	-4.0267E-1	-8.3500E+2
-4.0255E-1	7.1313E-1	-4.0255E-1	-8.9300E+2
-4.0243E-1	7.1289E-1	-4.0243E-1	-1.2680E+3
-4.0231E-1	7.1558E-1	-4.0231E-1	-1.1210E+3
-4.0206E-1	7.1777E-1	-4.0206E-1	-7.6600E+2
-4.0194E-1	7.1704E-1	-4.0194E-1	-9.8600E+2
-4.0182E-1	7.1680E-1	-4.0182E-1	-1.1430E+3
-4.0170E-1	7.1777E-1	-4.0170E-1	-1.1550E+3
-4.0145E-1	7.1777E-1	-4.0145E-1	-6.5400E+2
-4.0133E-1	7.2021E-1	-4.0133E-1	-1.2100E+3
-4.0121E-1	7.1875E-1	-4.0121E-1	-9.9900E+2
-4.0096E-1	7.2119E-1	-4.0096E-1	-1.0480E+3
-4.0084E-1	7.2192E-1	-4.0084E-1	-9.2900E+2
-4.0072E-1	7.2290E-1	-4.0072E-1	-1.0150E+3
-4.0060E-1	7.2241E-1	-4.0060E-1	-1.3590E+3
-4.0035E-1	7.2363E-1	-4.0035E-1	-1.2680E+3
-4.0023E-1	7.2510E-1	-4.0023E-1	-1.2940E+3
-4.0011E-1	7.2534E-1	-4.0011E-1	-4.6000E+2
-3.9999E-1	7.2681E-1	-3.9999E-1	-1.1270E+3
-3.9974E-1	7.2632E-1	-3.9974E-1	-1.0530E+3
-3.9962E-1	7.2803E-1	-3.9962E-1	-9.6400E+2
-3.9950E-1	7.2729E-1	-3.9950E-1	-3.7800E+2
-3.9926E-1	7.2925E-1	-3.9926E-1	-1.3570E+3
-3.9913E-1	7.3022E-1	-3.9913E-1	-8.4300E+2
-3.9901E-1	7.3242E-1	-3.9901E-1	-1.2410E+3
-3.9877E-1	7.2998E-1	-3.9877E-1	-9.3000E+2
-3.9864E-1	7.3096E-1	-3.9864E-1	-1.3830E+3
-3.9852E-1	7.3120E-1	-3.9852E-1	-6.9100E+2
-3.9840E-1	7.3145E-1	-3.9840E-1	-1.3960E+3
-3.9828E-1	7.3340E-1	-3.9828E-1	-4.1000E+1
-3.9803E-1	7.3511E-1	-3.9803E-1	-8.5500E+2
-3.9791E-1	7.3413E-1	-3.9791E-1	-1.3970E+3
-3.9779E-1	7.3462E-1	-3.9779E-1	-6.4500E+2
-3.9755E-1	7.3682E-1	-3.9755E-1	-7.0200E+2
-3.9742E-1	7.3779E-1	-3.9742E-1	-1.4970E+3
-3.9730E-1	7.3877E-1	-3.9730E-1	-6.9100E+2
-3.9706E-1	7.3877E-1	-3.9706E-1	-1.7120E+3
-3.9694E-1	7.3950E-1	-3.9694E-1	-1.1660E+3
-3.9681E-1	7.4048E-1	-3.9681E-1	-1.1880E+3
-3.9669E-1	7.4072E-1	-3.9669E-1	-1.0170E+3
-3.9657E-1	7.3877E-1	-3.9657E-1	-5.2400E+2
-3.9633E-1	7.4146E-1	-3.9633E-1	-9.7300E+2
-3.9620E-1	7.4292E-1	-3.9620E-1	-9.3800E+2
-3.9608E-1	7.4219E-1	-3.9608E-1	-7.9800E+2
-3.9584E-1	7.4487E-1	-3.9584E-1	-3.5100E+2
-3.9572E-1	7.4463E-1	-3.9572E-1	-9.8800E+2
-3.9559E-1	7.4634E-1	-3.9559E-1	-1.2630E+3
-3.9535E-1	7.4756E-1	-3.9535E-1	-8.8900E+2
-3.9523E-1	7.4683E-1	-3.9523E-1	-7.9300E+2
-3.9510E-1	7.4780E-1	-3.9510E-1	-1.2970E+3
-3.9498E-1	7.5000E-1	-3.9498E-1	-8.8400E+2
-3.9474E-1	7.4878E-1	-3.9474E-1	-9.9300E+2
-3.9462E-1	7.4902E-1	-3.9462E-1	-2.0700E+2
-3.9449E-1	7.5098E-1	-3.9449E-1	-1.7000E+2
-3.9437E-1	7.5049E-1	-3.9437E-1	-9.2100E+2
-3.9413E-1	7.5220E-1	-3.9413E-1	-7.3500E+2
-3.9401E-1	7.5464E-1	-3.9401E-1	-1.1520E+3
-3.9388E-1	7.5269E-1	-3.9388E-1	-1.3120E+3
-3.9364E-1	7.5391E-1	-3.9364E-1	-5.4700E+2
-3.9352E-1	7.5635E-1	-3.9352E-1	-1.3680E+3
-3.9340E-1	7.5586E-1	-3.9340E-1	-1.2710E+3
-3.9327E-1	7.5586E-1	-3.9327E-1	-3.9800E+2
-3.9303E-1	7.5537E-1	-3.9303E-1	-6.9100E+2
-3.9291E-1	7.5708E-1	-3.9291E-1	-1.1520E+3
-3.9279E-1	7.5757E-1	-3.9279E-1	-8.5700E+2
-3.9266E-1	7.5952E-1	-3.9266E-1	-6.9100E+2
-3.9242E-1	7.5928E-1	-3.9242E-1	-1.2390E+3
-3.9230E-1	7.5977E-1	-3.9230E-1	-1.4170E+3
-3.9217E-1	7.6270E-1	-3.9217E-1	-8.7500E+2
-3.9193E-1	7.6245E-1	-3.9193E-1	-7.9300E+2
-3.9181E-1	7.6099E-1	-3.9181E-1	-8.4700E+2
-3.9169E-1	7.6392E-1	-3.9169E-1	-1.0570E+3
-3.9156E-1	7.6270E-1	-3.9156E-1	-1.0500E+3
-3.9132E-1	7.6367E-1	-3.9132E-1	-4.1400E+2
-3.9120E-1	7.6440E-1	-3.9120E-1	-1.0460E+3
-3.9108E-1	7.6440E-1	-3.9108E-1	-9.6700E+2
-3.9095E-1	7.6465E-1	-3.9095E-1	-1.1270E+3
-3.9071E-1	7.6587E-1	-3.9071E-1	-9.5200E+2
-3.9059E-1	7.6636E-1	-3.9059E-1	-1.0840E+3
-3.9047E-1	7.6538E-1	-3.9047E-1	-1.2650E+3
-3.9022E-1	7.6904E-1	-3.9022E-1	-8.9300E+2
-3.9010E-1	7.6855E-1	-3.9010E-1	-6.0700E+2
-3.8998E-1	7.6904E-1	-3.8998E-1	-6.6300E+2
-3.8986E-1	7.7197E-1	-3.8986E-1	-1.1440E+3
-3.8961E-1	7.7271E-1	-3.8961E-1	-1.4940E+3
-3.8949E-1	7.7148E-1	-3.8949E-1	-1.0660E+3
-3.8937E-1	7.7295E-1	-3.8937E-1	-8.5500E+2
-3.8912E-1	7.7148E-1	-3.8912E-1	-1.3970E+3
-3.8900E-1	7.7148E-1	-3.8900E-1	-1.6900E+3
-3.8888E-1	7.7197E-1	-3.8888E-1	-1.1020E+3
-3.8876E-1	7.7393E-1	-3.8876E-1	-6.4900E+2
-3.8851E-1	7.7466E-1	-3.8851E-1	-8.9000E+2
-3.8839E-1	7.7612E-1	-3.8839E-1	-4.1100E+2
-3.8827E-1	7.7563E-1	-3.8827E-1	-8.5000E+2
-3.8815E-1	7.7759E-1	-3.8815E-1	-3.2900E+2
-3.8790E-1	7.7954E-1	-3.8790E-1	-1.0950E+3
-3.8778E-1	7.7979E-1	-3.8778E-1	-1.2370E+3
-3.8766E-1	7.7808E-1	-3.8766E-1	-1.1200E+3
-3.8741E-1	7.7881E-1	-3.8741E-1	-1.0350E+3
-3.8729E-1	7.8101E-1	-3.8729E-1	-7.2700E+2
-3.8717E-1	7.8027E-1	-3.8717E-1	-1.1590E+3
-3.8705E-1	7.8223E-1	-3.8705E-1	-8.3800E+2
-3.8680E-1	7.7979E-1	-3.8680E-1	-9.0500E+2
-3.8668E-1	7.8027E-1	-3.8668E-1	-9.7900E+2
-3.8656E-1	7.8320E-1	-3.8656E-1	-1.2900E+3
-3.8644E-1	7.8271E-1	-3.8644E-1	-8.2000E+2
-3.8619E-1	7.8442E-1	-3.8619E-1	-5.6600E+2
-3.8607E-1	7.8369E-1	-3.8607E-1	-1.0640E+3
-3.8595E-1	7.8638E-1	-3.8595E-1	-4.8400E+2
-3.8570E-1	7.8540E-1	-3.8570E-1	-1.0430E+3
-3.8558E-1	7.8589E-1	-3.8558E-1	-1.5000E+2
-3.8546E-1	7.8760E-1	-3.8546E-1	-7.5500E+2
-3.8534E-1	7.8760E-1	-3.8534E-1	-9.7000E+2
-3.8509E-1	7.8760E-1	-3.8509E-1	-9.0000E+2
-3.8497E-1	7.8735E-1	-3.8497E-1	-9.0200E+2
-3.8485E-1	7.8784E-1	-3.8485E-1	-6.5100E+2
-3.8473E-1	7.8955E-1	-3.8473E-1	-5.6900E+2
-3.8448E-1	7.8955E-1	-3.8448E-1	-4.2500E+2
-3.8436E-1	7.9028E-1	-3.8436E-1	-6.5000E+1
-3.8424E-1	7.9028E-1	-3.8424E-1	-8.3800E+2
-3.8400E-1	7.9102E-1	-3.8400E-1	-3.7000E+2
-3.8387E-1	7.9272E-1	-3.8387E-1	-1.4770E+3
-3.8375E-1	7.9297E-1	-3.8375E-1	-1.0080E+3
-3.8363E-1	7.9321E-1	-3.8363E-1	-8.7100E+2
-3.8339E-1	7.9297E-1	-3.8339E-1	-4.8700E+2
-3.8326E-1	7.9346E-1	-3.8326E-1	-8.1600E+2
