Aux out [V]	Aux in [V]	Aux out [V]	PDH out [a.u.]
-3.0074E-1	3.7109E-1	-3.0074E-1	-4.9300E+3
-3.0074E-1	3.7939E-1	-3.0074E-1	-4.5230E+3
-3.0062E-1	3.8745E-1	-3.0062E-1	-4.5710E+3
-3.0049E-1	4.0430E-1	-3.0049E-1	-3.6680E+3
-3.0037E-1	4.0698E-1	-3.0037E-1	-3.5960E+3
-3.0025E-1	4.1016E-1	-3.0025E-1	-2.2090E+3
-3.0013E-1	4.1699E-1	-3.0013E-1	-1.2260E+3
-3.0001E-1	4.1577E-1	-3.0001E-1	-7.7800E+2
-2.9988E-1	4.1553E-1	-2.9988E-1	6.3000E+2
-2.9988E-1	4.1406E-1	-2.9988E-1	6.5800E+2
-2.9976E-1	4.1382E-1	-2.9976E-1	1.8940E+3
-2.9964E-1	4.1162E-1	-2.9964E-1	1.6500E+3
-2.9952E-1	4.0894E-1	-2.9952E-1	2.8830E+3
-2.9940E-1	4.0381E-1	-2.9940E-1	3.5510E+3
-2.9927E-1	3.9648E-1	-2.9927E-1	4.1590E+3
-2.9915E-1	3.9087E-1	-2.9915E-1	4.3870E+3
-2.9915E-1	3.8501E-1	-2.9915E-1	5.1780E+3
-2.9903E-1	3.7720E-1	-2.9903E-1	4.5380E+3
-2.9891E-1	3.6938E-1	-2.9891E-1	4.4560E+3
-2.9879E-1	3.6157E-1	-2.9879E-1	4.2900E+3
-2.9866E-1	3.4985E-1	-2.9866E-1	3.6490E+3
-2.9854E-1	3.4351E-1	-2.9854E-1	2.2440E+3
-2.9842E-1	3.4131E-1	-2.9842E-1	2.5030E+3
-2.9830E-1	3.3521E-1	-2.9830E-1	2.4240E+3
-2.9830E-1	3.3301E-1	-2.9830E-1	1.8380E+3
-2.9817E-1	3.2959E-1	-2.9817E-1	1.3690E+3
-2.9805E-1	3.2861E-1	-2.9805E-1	1.2880E+3
-2.9793E-1	3.2959E-1	-2.9793E-1	1.4360E+3
-2.9781E-1	3.2690E-1	-2.9781E-1	7.7700E+2
-2.9769E-1	3.2324E-1	-2.9769E-1	1.2080E+3
-2.9756E-1	3.2446E-1	-2.9756E-1	5.9100E+2
-2.9744E-1	3.2349E-1	-2.9744E-1	9.8300E+2
-2.9744E-1	3.2153E-1	-2.9744E-1	-1.5000E+1
-2.9732E-1	3.2080E-1	-2.9732E-1	2.7000E+2
-2.9720E-1	3.2251E-1	-2.9720E-1	2.5900E+2
-2.9708E-1	3.2007E-1	-2.9708E-1	2.3200E+2
-2.9695E-1	3.2129E-1	-2.9695E-1	-4.7000E+1
-2.9683E-1	3.2178E-1	-2.9683E-1	-4.7100E+2
-2.9671E-1	3.2104E-1	-2.9671E-1	-8.6200E+2
-2.9671E-1	3.2300E-1	-2.9671E-1	-7.9100E+2
-2.9659E-1	3.2373E-1	-2.9659E-1	-1.0080E+3
-2.9647E-1	3.2544E-1	-2.9647E-1	-1.1990E+3
-2.9634E-1	3.2544E-1	-2.9634E-1	-1.0970E+3
-2.9622E-1	3.3008E-1	-2.9622E-1	-1.3510E+3
-2.9610E-1	3.3154E-1	-2.9610E-1	-1.3650E+3
-2.9598E-1	3.3179E-1	-2.9598E-1	-2.6230E+3
-2.9586E-1	3.3521E-1	-2.9586E-1	-1.9000E+3
-2.9586E-1	3.4155E-1	-2.9586E-1	-2.6050E+3
-2.9573E-1	3.3984E-1	-2.9573E-1	-2.5890E+3
-2.9561E-1	3.4033E-1	-2.9561E-1	-2.8540E+3
-2.9549E-1	3.4546E-1	-2.9549E-1	-3.0000E+3
-2.9537E-1	3.5278E-1	-2.9537E-1	-3.8480E+3
-2.9525E-1	3.5840E-1	-2.9525E-1	-4.0450E+3
-2.9512E-1	3.6475E-1	-2.9512E-1	-4.1960E+3
-2.9512E-1	3.7158E-1	-2.9512E-1	-4.5580E+3
-2.9500E-1	3.8037E-1	-2.9500E-1	-5.1150E+3
-2.9488E-1	3.8550E-1	-2.9488E-1	-4.8310E+3
-2.9476E-1	3.9893E-1	-2.9476E-1	-5.4420E+3
-2.9463E-1	4.1748E-1	-2.9463E-1	-5.3970E+3
-2.9451E-1	4.2407E-1	-2.9451E-1	-5.6970E+3
-2.9439E-1	4.3091E-1	-2.9439E-1	-4.6540E+3
-2.9427E-1	4.3799E-1	-2.9427E-1	-4.3300E+3
-2.9427E-1	4.4556E-1	-2.9427E-1	-2.8250E+3
-2.9415E-1	4.4678E-1	-2.9415E-1	-1.9730E+3
-2.9402E-1	4.4922E-1	-2.9402E-1	-3.6900E+2
-2.9390E-1	4.4849E-1	-2.9390E-1	3.2700E+2
-2.9378E-1	4.4458E-1	-2.9378E-1	2.4880E+3
-2.9366E-1	4.4727E-1	-2.9366E-1	1.0930E+3
-2.9354E-1	4.4409E-1	-2.9354E-1	2.0260E+3
-2.9354E-1	4.3457E-1	-2.9354E-1	4.2300E+3
-2.9341E-1	4.2773E-1	-2.9341E-1	4.5590E+3
-2.9329E-1	4.2798E-1	-2.9329E-1	4.5040E+3
-2.9317E-1	4.1504E-1	-2.9317E-1	6.1100E+3
-2.9305E-1	4.0405E-1	-2.9305E-1	6.0670E+3
-2.9293E-1	3.9795E-1	-2.9293E-1	6.1390E+3
-2.9280E-1	3.8281E-1	-2.9280E-1	6.3100E+3
-2.9268E-1	3.6768E-1	-2.9268E-1	5.3450E+3
-2.9268E-1	3.5352E-1	-2.9268E-1	4.6120E+3
-2.9256E-1	3.4985E-1	-2.9256E-1	4.0540E+3
-2.9244E-1	3.5010E-1	-2.9244E-1	4.8060E+3
-2.9232E-1	3.4131E-1	-2.9232E-1	4.2820E+3
-2.9219E-1	3.2983E-1	-2.9219E-1	3.7140E+3
-2.9207E-1	3.2446E-1	-2.9207E-1	3.5860E+3
-2.9195E-1	3.2178E-1	-2.9195E-1	3.4060E+3
-2.9183E-1	3.2178E-1	-2.9183E-1	3.5370E+3
-2.9183E-1	3.1763E-1	-2.9183E-1	2.6030E+3
-2.9170E-1	3.1421E-1	-2.9170E-1	3.0070E+3
-2.9158E-1	3.0933E-1	-2.9158E-1	1.9390E+3
-2.9146E-1	3.0493E-1	-2.9146E-1	1.9450E+3
-2.9134E-1	3.0493E-1	-2.9134E-1	2.0620E+3
-2.9122E-1	3.0347E-1	-2.9122E-1	1.9910E+3
-2.9109E-1	2.9932E-1	-2.9109E-1	1.8690E+3
-2.9097E-1	2.9810E-1	-2.9097E-1	1.7090E+3
-2.9097E-1	2.9468E-1	-2.9097E-1	1.5630E+3
-2.9085E-1	2.8931E-1	-2.9085E-1	7.4200E+2
-2.9073E-1	2.8540E-1	-2.9073E-1	1.0860E+3
-2.9061E-1	2.8320E-1	-2.9061E-1	1.5700E+3
-2.9048E-1	2.8223E-1	-2.9048E-1	6.6600E+2
-2.9036E-1	2.8149E-1	-2.9036E-1	9.6400E+2
-2.9024E-1	2.8052E-1	-2.9024E-1	6.2000E+2
-2.9024E-1	2.7881E-1	-2.9024E-1	1.0910E+3
-2.9012E-1	2.7759E-1	-2.9012E-1	1.2660E+3
-2.9000E-1	2.7661E-1	-2.9000E-1	1.0170E+3
-2.8987E-1	2.7441E-1	-2.8987E-1	5.6600E+2
-2.8975E-1	2.7588E-1	-2.8975E-1	5.7800E+2
-2.8963E-1	2.7173E-1	-2.8963E-1	7.2800E+2
-2.8951E-1	2.7173E-1	-2.8951E-1	3.0000E+2
-2.8939E-1	2.7124E-1	-2.8939E-1	9.5700E+2
-2.8939E-1	2.7100E-1	-2.8939E-1	4.9800E+2
-2.8926E-1	2.6978E-1	-2.8926E-1	9.4000E+1
-2.8914E-1	2.7026E-1	-2.8914E-1	2.9600E+2
-2.8902E-1	2.7026E-1	-2.8902E-1	1.5200E+2
-2.8890E-1	2.6807E-1	-2.8890E-1	4.6700E+2
-2.8877E-1	2.6709E-1	-2.8877E-1	2.4800E+2
-2.8865E-1	2.6685E-1	-2.8865E-1	9.4600E+2
-2.8865E-1	2.6538E-1	-2.8865E-1	2.6100E+2
-2.8853E-1	2.6660E-1	-2.8853E-1	1.4700E+2
-2.8841E-1	2.6489E-1	-2.8841E-1	1.2000E+1
-2.8829E-1	2.6416E-1	-2.8829E-1	1.0000E+1
-2.8816E-1	2.6343E-1	-2.8816E-1	2.2300E+2
-2.8804E-1	2.6172E-1	-2.8804E-1	-2.2100E+2
-2.8792E-1	2.6270E-1	-2.8792E-1	1.6200E+2
-2.8792E-1	2.6147E-1	-2.8792E-1	1.1200E+2
-2.8780E-1	2.5977E-1	-2.8780E-1	1.0000E+1
-2.8768E-1	2.6123E-1	-2.8768E-1	-2.0500E+2
-2.8755E-1	2.6099E-1	-2.8755E-1	1.8700E+2
-2.8743E-1	2.5977E-1	-2.8743E-1	4.2300E+2
-2.8731E-1	2.6001E-1	-2.8731E-1	6.6000E+2
-2.8719E-1	2.5854E-1	-2.8719E-1	-4.3000E+1
-2.8707E-1	2.5854E-1	-2.8707E-1	3.0000E+1
-2.8707E-1	2.5977E-1	-2.8707E-1	4.1000E+1
-2.8694E-1	2.5879E-1	-2.8694E-1	4.2300E+2
-2.8682E-1	2.5659E-1	-2.8682E-1	-1.3200E+2
-2.8670E-1	2.5928E-1	-2.8670E-1	3.5400E+2
-2.8658E-1	2.5684E-1	-2.8658E-1	3.1600E+2
-2.8646E-1	2.5708E-1	-2.8646E-1	-2.4900E+2
-2.8633E-1	2.5830E-1	-2.8633E-1	-4.6200E+2
-2.8633E-1	2.5610E-1	-2.8633E-1	4.1000E+1
-2.8621E-1	2.5659E-1	-2.8621E-1	-1.5600E+2
-2.8609E-1	2.5562E-1	-2.8609E-1	-4.7600E+2
-2.8597E-1	2.5732E-1	-2.8597E-1	3.2500E+2
-2.8585E-1	2.5562E-1	-2.8585E-1	-3.5100E+2
-2.8572E-1	2.5562E-1	-2.8572E-1	-2.4700E+2
-2.8560E-1	2.5610E-1	-2.8560E-1	-1.8700E+2
-2.8548E-1	2.5537E-1	-2.8548E-1	1.1900E+2
-2.8548E-1	2.5806E-1	-2.8548E-1	-2.7800E+2
-2.8536E-1	2.5757E-1	-2.8536E-1	-5.2000E+2
-2.8523E-1	2.5562E-1	-2.8523E-1	-5.3800E+2
-2.8511E-1	2.5708E-1	-2.8511E-1	-6.6700E+2
-2.8499E-1	2.5854E-1	-2.8499E-1	-8.0100E+2
-2.8487E-1	2.5659E-1	-2.8487E-1	-7.3000E+2
-2.8475E-1	2.5830E-1	-2.8475E-1	-3.8400E+2
-2.8462E-1	2.5854E-1	-2.8462E-1	-1.1900E+3
-2.8462E-1	2.5977E-1	-2.8462E-1	-1.1500E+3
-2.8450E-1	2.6050E-1	-2.8450E-1	-1.0440E+3
-2.8438E-1	2.6172E-1	-2.8438E-1	-1.9970E+3
-2.8426E-1	2.6245E-1	-2.8426E-1	-1.8070E+3
-2.8414E-1	2.6465E-1	-2.8414E-1	-2.0800E+3
-2.8401E-1	2.6440E-1	-2.8401E-1	-1.0750E+3
-2.8389E-1	2.6563E-1	-2.8389E-1	-1.9330E+3
-2.8377E-1	2.6758E-1	-2.8377E-1	-1.8780E+3
-2.8377E-1	2.6709E-1	-2.8377E-1	-1.9760E+3
-2.8365E-1	2.6929E-1	-2.8365E-1	-1.8890E+3
-2.8353E-1	2.7100E-1	-2.8353E-1	-2.7810E+3
-2.8340E-1	2.7490E-1	-2.8340E-1	-2.9560E+3
-2.8328E-1	2.7734E-1	-2.8328E-1	-3.5540E+3
-2.8316E-1	2.8369E-1	-2.8316E-1	-3.3250E+3
-2.8304E-1	2.8345E-1	-2.8304E-1	-3.6000E+3
-2.8304E-1	2.8931E-1	-2.8304E-1	-3.2840E+3
-2.8292E-1	2.9077E-1	-2.8292E-1	-2.8680E+3
-2.8279E-1	2.9395E-1	-2.8279E-1	-1.7680E+3
-2.8267E-1	2.9468E-1	-2.8267E-1	-1.7030E+3
-2.8255E-1	2.9785E-1	-2.8255E-1	-6.3100E+2
-2.8243E-1	2.9614E-1	-2.8243E-1	-7.9000E+2
-2.8230E-1	2.9614E-1	-2.8230E-1	6.6800E+2
-2.8218E-1	2.9614E-1	-2.8218E-1	9.8000E+2
-2.8218E-1	2.9028E-1	-2.8218E-1	2.8660E+3
-2.8206E-1	2.9077E-1	-2.8206E-1	1.9550E+3
-2.8194E-1	2.9126E-1	-2.8194E-1	2.8020E+3
-2.8182E-1	2.8687E-1	-2.8182E-1	2.3030E+3
-2.8169E-1	2.8760E-1	-2.8169E-1	3.0130E+3
-2.8157E-1	2.8149E-1	-2.8157E-1	2.9990E+3
-2.8145E-1	2.7881E-1	-2.8145E-1	3.3860E+3
-2.8145E-1	2.7661E-1	-2.8145E-1	2.5990E+3
-2.8133E-1	2.7319E-1	-2.8133E-1	2.0340E+3
-2.8121E-1	2.7002E-1	-2.8121E-1	2.1400E+3
-2.8108E-1	2.6489E-1	-2.8108E-1	1.2170E+3
-2.8096E-1	2.6050E-1	-2.8096E-1	1.2460E+3
-2.8084E-1	2.5879E-1	-2.8084E-1	8.7500E+2
-2.8072E-1	2.6001E-1	-2.8072E-1	8.4400E+2
-2.8060E-1	2.5781E-1	-2.8060E-1	1.7400E+2
-2.8060E-1	2.5537E-1	-2.8060E-1	-1.9000E+1
-2.8047E-1	2.5684E-1	-2.8047E-1	1.4500E+2
-2.8035E-1	2.5659E-1	-2.8035E-1	-4.1600E+2
-2.8023E-1	2.5415E-1	-2.8023E-1	6.2200E+2
-2.8011E-1	2.5513E-1	-2.8011E-1	5.5300E+2
-2.7999E-1	2.5317E-1	-2.7999E-1	5.6000E+1
-2.7986E-1	2.5342E-1	-2.7986E-1	-8.3000E+1
-2.7986E-1	2.5439E-1	-2.7986E-1	2.2500E+2
-2.7974E-1	2.5366E-1	-2.7974E-1	-2.1200E+2
-2.7962E-1	2.5244E-1	-2.7962E-1	5.7800E+2
-2.7950E-1	2.5195E-1	-2.7950E-1	1.1000E+2
-2.7937E-1	2.5366E-1	-2.7937E-1	1.3200E+2
-2.7925E-1	2.5098E-1	-2.7925E-1	-2.8100E+2
-2.7913E-1	2.5293E-1	-2.7913E-1	-4.6300E+2
-2.7901E-1	2.5220E-1	-2.7901E-1	-7.4800E+2
-2.7901E-1	2.5049E-1	-2.7901E-1	-1.1000E+2
-2.7889E-1	2.5195E-1	-2.7889E-1	-5.2500E+2
-2.7876E-1	2.5171E-1	-2.7876E-1	3.7400E+2
-2.7864E-1	2.5049E-1	-2.7864E-1	-2.2500E+2
-2.7852E-1	2.5122E-1	-2.7852E-1	-1.1900E+2
-2.7840E-1	2.5269E-1	-2.7840E-1	-4.4700E+2
-2.7828E-1	2.5122E-1	-2.7828E-1	-9.9000E+1
-2.7815E-1	2.5171E-1	-2.7815E-1	-2.5800E+2
-2.7815E-1	2.5049E-1	-2.7815E-1	-7.0000E+0
-2.7803E-1	2.5195E-1	-2.7803E-1	-2.2500E+2
-2.7791E-1	2.5195E-1	-2.7791E-1	-1.3600E+2
-2.7779E-1	2.5171E-1	-2.7779E-1	-1.0200E+2
-2.7767E-1	2.4902E-1	-2.7767E-1	-1.4200E+2
-2.7754E-1	2.5171E-1	-2.7754E-1	-5.4000E+1
-2.7742E-1	2.5146E-1	-2.7742E-1	-5.9100E+2
-2.7742E-1	2.5171E-1	-2.7742E-1	-1.5100E+2
-2.7730E-1	2.5269E-1	-2.7730E-1	-7.8300E+2
-2.7718E-1	2.5342E-1	-2.7718E-1	-5.6200E+2
-2.7706E-1	2.5146E-1	-2.7706E-1	-5.5100E+2
-2.7693E-1	2.5195E-1	-2.7693E-1	-2.2500E+2
-2.7681E-1	2.5098E-1	-2.7681E-1	-5.5700E+2
-2.7669E-1	2.5146E-1	-2.7669E-1	-6.6600E+2
-2.7657E-1	2.5439E-1	-2.7657E-1	-6.9300E+2
-2.7657E-1	2.5342E-1	-2.7657E-1	-5.2900E+2
-2.7645E-1	2.5049E-1	-2.7645E-1	-6.8900E+2
-2.7632E-1	2.5317E-1	-2.7632E-1	-1.3900E+2
-2.7620E-1	2.5220E-1	-2.7620E-1	-4.0700E+2
-2.7608E-1	2.5317E-1	-2.7608E-1	-2.9600E+2
-2.7596E-1	2.5317E-1	-2.7596E-1	-9.5900E+2
-2.7583E-1	2.5244E-1	-2.7583E-1	1.2100E+2
-2.7583E-1	2.5195E-1	-2.7583E-1	-5.0700E+2
-2.7571E-1	2.5269E-1	-2.7571E-1	-8.4000E+2
-2.7559E-1	2.5342E-1	-2.7559E-1	-6.8300E+2
-2.7547E-1	2.5342E-1	-2.7547E-1	-4.3500E+2
-2.7535E-1	2.5464E-1	-2.7535E-1	-4.3400E+2
-2.7522E-1	2.5220E-1	-2.7522E-1	-2.6000E+2
-2.7510E-1	2.5317E-1	-2.7510E-1	-3.5100E+2
-2.7498E-1	2.5562E-1	-2.7498E-1	-2.9000E+1
-2.7498E-1	2.5415E-1	-2.7498E-1	1.0200E+2
-2.7486E-1	2.5391E-1	-2.7486E-1	-1.7800E+2
-2.7474E-1	2.5488E-1	-2.7474E-1	-2.8300E+2
-2.7461E-1	2.5586E-1	-2.7461E-1	-4.3600E+2
-2.7449E-1	2.5635E-1	-2.7449E-1	-5.3100E+2
-2.7437E-1	2.5415E-1	-2.7437E-1	7.7000E+1
-2.7425E-1	2.5464E-1	-2.7425E-1	-9.0000E+2
-2.7425E-1	2.5537E-1	-2.7425E-1	-3.8400E+2
-2.7413E-1	2.5610E-1	-2.7413E-1	-9.8300E+2
-2.7400E-1	2.5464E-1	-2.7400E-1	-2.6500E+2
-2.7388E-1	2.5757E-1	-2.7388E-1	-5.5400E+2
-2.7376E-1	2.5635E-1	-2.7376E-1	-8.2200E+2
-2.7364E-1	2.5732E-1	-2.7364E-1	-5.5800E+2
-2.7352E-1	2.5732E-1	-2.7352E-1	-4.4900E+2
-2.7339E-1	2.5684E-1	-2.7339E-1	-7.9000E+2
-2.7339E-1	2.5781E-1	-2.7339E-1	-3.1200E+2
-2.7327E-1	2.5928E-1	-2.7327E-1	8.0000E+0
-2.7315E-1	2.5708E-1	-2.7315E-1	-1.1880E+3
-2.7303E-1	2.5903E-1	-2.7303E-1	1.2400E+2
-2.7290E-1	2.5854E-1	-2.7290E-1	-4.8000E+1
-2.7278E-1	2.5830E-1	-2.7278E-1	-7.5500E+2
-2.7266E-1	2.6001E-1	-2.7266E-1	-1.7400E+2
-2.7266E-1	2.6074E-1	-2.7266E-1	-1.6300E+2
-2.7254E-1	2.5977E-1	-2.7254E-1	-7.7700E+2
-2.7242E-1	2.6025E-1	-2.7242E-1	-7.3800E+2
-2.7229E-1	2.5928E-1	-2.7229E-1	-8.2600E+2
-2.7217E-1	2.5854E-1	-2.7217E-1	-3.6000E+2
-2.7205E-1	2.6270E-1	-2.7205E-1	-4.2500E+2
-2.7193E-1	2.6196E-1	-2.7193E-1	-5.3100E+2
-2.7181E-1	2.6074E-1	-2.7181E-1	-3.9800E+2
-2.7181E-1	2.6196E-1	-2.7181E-1	-4.4200E+2
-2.7168E-1	2.6294E-1	-2.7168E-1	-4.6500E+2
-2.7156E-1	2.6099E-1	-2.7156E-1	-6.6700E+2
-2.7144E-1	2.6318E-1	-2.7144E-1	-5.8000E+2
-2.7132E-1	2.6465E-1	-2.7132E-1	-5.6200E+2
-2.7120E-1	2.6343E-1	-2.7120E-1	-3.4300E+2
-2.7107E-1	2.6343E-1	-2.7107E-1	-5.0700E+2
-2.7095E-1	2.6343E-1	-2.7095E-1	-6.4900E+2
-2.7095E-1	2.6514E-1	-2.7095E-1	-4.6000E+2
-2.7083E-1	2.6440E-1	-2.7083E-1	-7.3100E+2
-2.7071E-1	2.6563E-1	-2.7071E-1	-1.2100E+2
-2.7059E-1	2.6563E-1	-2.7059E-1	-1.2370E+3
-2.7046E-1	2.6587E-1	-2.7046E-1	-4.1200E+2
-2.7034E-1	2.6587E-1	-2.7034E-1	-1.7900E+2
-2.7022E-1	2.6660E-1	-2.7022E-1	-6.4700E+2
-2.7010E-1	2.6587E-1	-2.7010E-1	-2.4500E+2
-2.7010E-1	2.6758E-1	-2.7010E-1	-3.2000E+2
-2.6997E-1	2.6685E-1	-2.6997E-1	-7.7300E+2
-2.6985E-1	2.6758E-1	-2.6985E-1	-7.6800E+2
-2.6973E-1	2.6807E-1	-2.6973E-1	-1.4150E+3
-2.6961E-1	2.6514E-1	-2.6961E-1	-1.8700E+2
-2.6949E-1	2.6929E-1	-2.6949E-1	-6.5100E+2
-2.6936E-1	2.6831E-1	-2.6936E-1	-6.7800E+2
-2.6936E-1	2.6685E-1	-2.6936E-1	1.2100E+2
-2.6924E-1	2.7173E-1	-2.6924E-1	-2.9300E+2
-2.6912E-1	2.7075E-1	-2.6912E-1	-9.2600E+2
-2.6900E-1	2.6904E-1	-2.6900E-1	-6.3800E+2
-2.6888E-1	2.7417E-1	-2.6888E-1	-4.2700E+2
-2.6875E-1	2.7026E-1	-2.6875E-1	-7.3900E+2
-2.6863E-1	2.7173E-1	-2.6863E-1	-8.4000E+2
-2.6863E-1	2.7173E-1	-2.6863E-1	-3.4700E+2
-2.6851E-1	2.7246E-1	-2.6851E-1	-5.4200E+2
-2.6839E-1	2.7246E-1	-2.6839E-1	-3.8900E+2
-2.6827E-1	2.7319E-1	-2.6827E-1	-7.8600E+2
-2.6814E-1	2.7295E-1	-2.6814E-1	-5.0500E+2
-2.6802E-1	2.7197E-1	-2.6802E-1	-5.6900E+2
-2.6790E-1	2.7344E-1	-2.6790E-1	-4.5100E+2
-2.6778E-1	2.7393E-1	-2.6778E-1	4.8000E+1
-2.6778E-1	2.7441E-1	-2.6778E-1	-8.3300E+2
-2.6766E-1	2.7539E-1	-2.6766E-1	-5.8200E+2
-2.6753E-1	2.7563E-1	-2.6753E-1	-1.1600E+2
-2.6741E-1	2.7612E-1	-2.6741E-1	-7.8400E+2
-2.6729E-1	2.7710E-1	-2.6729E-1	-1.2150E+3
-2.6717E-1	2.7563E-1	-2.6717E-1	-1.9800E+2
-2.6705E-1	2.7734E-1	-2.6705E-1	-7.6400E+2
-2.6705E-1	2.7710E-1	-2.6705E-1	-2.7200E+2
-2.6692E-1	2.7832E-1	-2.6692E-1	-6.6200E+2
-2.6680E-1	2.7734E-1	-2.6680E-1	-5.1400E+2
-2.6668E-1	2.7954E-1	-2.6668E-1	-6.6000E+2
-2.6656E-1	2.7930E-1	-2.6656E-1	-5.7100E+2
-2.6643E-1	2.7832E-1	-2.6643E-1	-6.2600E+2
-2.6631E-1	2.8076E-1	-2.6631E-1	-9.9300E+2
-2.6619E-1	2.7930E-1	-2.6619E-1	-6.8200E+2
-2.6619E-1	2.7979E-1	-2.6619E-1	-9.9700E+2
-2.6607E-1	2.8174E-1	-2.6607E-1	-9.3200E+2
-2.6595E-1	2.8271E-1	-2.6595E-1	-5.3800E+2
-2.6582E-1	2.8271E-1	-2.6582E-1	-6.7500E+2
-2.6570E-1	2.8296E-1	-2.6570E-1	-9.5700E+2
-2.6558E-1	2.8223E-1	-2.6558E-1	-8.4400E+2
-2.6546E-1	2.8442E-1	-2.6546E-1	-1.0010E+3
-2.6534E-1	2.8394E-1	-2.6534E-1	-5.9500E+2
-2.6534E-1	2.8418E-1	-2.6534E-1	-7.5700E+2
-2.6521E-1	2.8467E-1	-2.6521E-1	-8.5300E+2
-2.6509E-1	2.8564E-1	-2.6509E-1	-1.3400E+3
-2.6497E-1	2.8467E-1	-2.6497E-1	-1.0590E+3
-2.6485E-1	2.8540E-1	-2.6485E-1	-5.7500E+2
-2.6473E-1	2.8491E-1	-2.6473E-1	-5.1600E+2
-2.6460E-1	2.8564E-1	-2.6460E-1	-8.8400E+2
-2.6448E-1	2.8809E-1	-2.6448E-1	-1.1720E+3
-2.6448E-1	2.8857E-1	-2.6448E-1	-7.8600E+2
-2.6436E-1	2.8760E-1	-2.6436E-1	-7.9500E+2
-2.6424E-1	2.8784E-1	-2.6424E-1	-5.0400E+2
-2.6412E-1	2.9004E-1	-2.6412E-1	-7.5300E+2
-2.6399E-1	2.8857E-1	-2.6399E-1	-1.3570E+3
-2.6387E-1	2.8955E-1	-2.6387E-1	-9.2600E+2
-2.6375E-1	2.9077E-1	-2.6375E-1	-9.6600E+2
-2.6375E-1	2.9175E-1	-2.6375E-1	-7.9300E+2
-2.6363E-1	2.9150E-1	-2.6363E-1	-1.5800E+2
-2.6350E-1	2.9126E-1	-2.6350E-1	-7.2600E+2
-2.6338E-1	2.9102E-1	-2.6338E-1	-4.4900E+2
-2.6326E-1	2.9297E-1	-2.6326E-1	-6.2400E+2
-2.6314E-1	2.9272E-1	-2.6314E-1	-1.0440E+3
-2.6302E-1	2.9370E-1	-2.6302E-1	-4.8600E+2
-2.6289E-1	2.9688E-1	-2.6289E-1	-1.0150E+3
-2.6289E-1	2.9468E-1	-2.6289E-1	-8.7900E+2
-2.6277E-1	2.9639E-1	-2.6277E-1	-1.3920E+3
-2.6265E-1	2.9761E-1	-2.6265E-1	-5.7500E+2
-2.6253E-1	2.9736E-1	-2.6253E-1	-7.3100E+2
-2.6241E-1	2.9688E-1	-2.6241E-1	-8.2400E+2
-2.6228E-1	2.9932E-1	-2.6228E-1	-9.4400E+2
-2.6216E-1	2.9663E-1	-2.6216E-1	-1.2810E+3
-2.6216E-1	2.9956E-1	-2.6216E-1	-1.1520E+3
-2.6204E-1	2.9980E-1	-2.6204E-1	-4.9100E+2
-2.6192E-1	3.0103E-1	-2.6192E-1	-5.5100E+2
-2.6180E-1	3.0151E-1	-2.6180E-1	-1.0150E+3
-2.6167E-1	3.0078E-1	-2.6167E-1	-2.5400E+2
-2.6155E-1	3.0078E-1	-2.6155E-1	-1.2390E+3
-2.6143E-1	3.0249E-1	-2.6143E-1	-1.0680E+3
-2.6131E-1	3.0493E-1	-2.6131E-1	-8.1300E+2
-2.6131E-1	3.0371E-1	-2.6131E-1	-7.4200E+2
-2.6119E-1	3.0347E-1	-2.6119E-1	-4.2300E+2
-2.6106E-1	3.0493E-1	-2.6106E-1	-1.1190E+3
-2.6094E-1	3.0347E-1	-2.6094E-1	-2.5400E+2
-2.6082E-1	3.0493E-1	-2.6082E-1	-8.0200E+2
-2.6070E-1	3.0762E-1	-2.6070E-1	-1.3540E+3
-2.6057E-1	3.0420E-1	-2.6057E-1	-9.9700E+2
-2.6057E-1	3.0664E-1	-2.6057E-1	-8.3900E+2
-2.6045E-1	3.0713E-1	-2.6045E-1	-1.0010E+3
-2.6033E-1	3.0835E-1	-2.6033E-1	-6.2900E+2
-2.6021E-1	3.0762E-1	-2.6021E-1	-1.4410E+3
-2.6009E-1	3.1006E-1	-2.6009E-1	-8.6400E+2
-2.5996E-1	3.0859E-1	-2.5996E-1	-7.4200E+2
-2.5984E-1	3.0957E-1	-2.5984E-1	-6.2500E+2
-2.5984E-1	3.1201E-1	-2.5984E-1	-1.3880E+3
-2.5972E-1	3.1055E-1	-2.5972E-1	-1.0650E+3
-2.5960E-1	3.1030E-1	-2.5960E-1	-9.4100E+2
-2.5948E-1	3.1396E-1	-2.5948E-1	-7.4200E+2
-2.5935E-1	3.1421E-1	-2.5935E-1	-9.5300E+2
-2.5923E-1	3.1274E-1	-2.5923E-1	-8.3900E+2
-2.5911E-1	3.1445E-1	-2.5911E-1	-4.8400E+2
-2.5899E-1	3.1519E-1	-2.5899E-1	-1.6220E+3
-2.5899E-1	3.1689E-1	-2.5899E-1	-5.6200E+2
-2.5887E-1	3.1445E-1	-2.5887E-1	-1.1120E+3
-2.5874E-1	3.1812E-1	-2.5874E-1	-5.0000E+2
-2.5862E-1	3.1763E-1	-2.5862E-1	-5.4000E+2
-2.5850E-1	3.1665E-1	-2.5850E-1	-1.0250E+3
-2.5838E-1	3.1738E-1	-2.5838E-1	-1.1970E+3
-2.5826E-1	3.1909E-1	-2.5826E-1	-9.3400E+2
