Aux out [V]	Aux in [V]	Aux out [V]	PDH out [a.u.]
5.0449E-1	7.2876E-1	5.0449E-1	1.5600E+2
5.0473E-1	7.2876E-1	5.0473E-1	-3.3200E+2
5.0485E-1	7.3145E-1	5.0485E-1	3.9300E+2
5.0497E-1	7.2754E-1	5.0497E-1	6.9000E+1
5.0510E-1	7.2827E-1	5.0510E-1	4.6300E+2
5.0522E-1	7.2729E-1	5.0522E-1	9.4000E+1
5.0546E-1	7.2681E-1	5.0546E-1	-7.9000E+1
5.0559E-1	7.2534E-1	5.0559E-1	-8.1000E+1
5.0571E-1	7.2681E-1	5.0571E-1	-2.1200E+2
5.0583E-1	7.2534E-1	5.0583E-1	6.8000E+1
5.0595E-1	7.2607E-1	5.0595E-1	8.3000E+1
5.0620E-1	7.2559E-1	5.0620E-1	-2.4300E+2
5.0632E-1	7.2461E-1	5.0632E-1	3.9300E+2
5.0644E-1	7.2388E-1	5.0644E-1	1.1200E+2
5.0656E-1	7.2363E-1	5.0656E-1	-2.4300E+2
5.0668E-1	7.2266E-1	5.0668E-1	-5.1600E+2
5.0693E-1	7.2363E-1	5.0693E-1	-3.8100E+2
5.0705E-1	7.2412E-1	5.0705E-1	-1.9900E+2
5.0717E-1	7.2314E-1	5.0717E-1	1.8100E+2
5.0729E-1	7.2412E-1	5.0729E-1	-5.5300E+2
5.0742E-1	7.2412E-1	5.0742E-1	-8.3300E+2
5.0766E-1	7.2388E-1	5.0766E-1	-3.8000E+2
5.0778E-1	7.2217E-1	5.0778E-1	-1.8500E+2
5.0790E-1	7.2510E-1	5.0790E-1	-1.6300E+2
5.0803E-1	7.2412E-1	5.0803E-1	-6.6400E+2
5.0815E-1	7.2412E-1	5.0815E-1	-3.5200E+2
5.0839E-1	7.2607E-1	5.0839E-1	-1.1800E+2
5.0851E-1	7.2339E-1	5.0851E-1	1.3800E+2
5.0864E-1	7.2437E-1	5.0864E-1	-1.4320E+3
5.0876E-1	7.2485E-1	5.0876E-1	-6.8600E+2
5.0888E-1	7.2461E-1	5.0888E-1	-3.6100E+2
5.0913E-1	7.2559E-1	5.0913E-1	1.2300E+2
5.0925E-1	7.2607E-1	5.0925E-1	-9.3700E+2
5.0937E-1	7.2485E-1	5.0937E-1	-3.8000E+2
5.0949E-1	7.2559E-1	5.0949E-1	-6.0000E+0
5.0961E-1	7.2754E-1	5.0961E-1	-5.6700E+2
5.0986E-1	7.2632E-1	5.0986E-1	-4.4300E+2
5.0998E-1	7.2803E-1	5.0998E-1	-5.8000E+2
5.1010E-1	7.2852E-1	5.1010E-1	-4.4000E+2
5.1022E-1	7.2949E-1	5.1022E-1	-8.0700E+2
5.1035E-1	7.3096E-1	5.1035E-1	-5.9800E+2
5.1059E-1	7.3218E-1	5.1059E-1	-7.0900E+2
5.1071E-1	7.3218E-1	5.1071E-1	-7.4500E+2
5.1083E-1	7.3193E-1	5.1083E-1	-7.0000E+2
5.1096E-1	7.3389E-1	5.1096E-1	-7.7800E+2
5.1108E-1	7.3267E-1	5.1108E-1	-1.7900E+2
5.1132E-1	7.3535E-1	5.1132E-1	-7.2700E+2
5.1144E-1	7.3657E-1	5.1144E-1	-4.0700E+2
5.1157E-1	7.3608E-1	5.1157E-1	-8.2600E+2
5.1169E-1	7.3633E-1	5.1169E-1	-1.0150E+3
5.1181E-1	7.3828E-1	5.1181E-1	-1.0800E+3
5.1206E-1	7.3877E-1	5.1206E-1	-3.1600E+2
5.1218E-1	7.3901E-1	5.1218E-1	-3.3800E+2
5.1230E-1	7.3999E-1	5.1230E-1	-3.7200E+2
5.1242E-1	7.3853E-1	5.1242E-1	-4.5000E+1
5.1254E-1	7.3755E-1	5.1254E-1	-6.3600E+2
5.1279E-1	7.3828E-1	5.1279E-1	1.7000E+1
5.1291E-1	7.3706E-1	5.1291E-1	1.0500E+2
5.1303E-1	7.3633E-1	5.1303E-1	1.4000E+1
5.1315E-1	7.3779E-1	5.1315E-1	9.9000E+1
5.1328E-1	7.3633E-1	5.1328E-1	2.8300E+2
5.1352E-1	7.3633E-1	5.1352E-1	3.0000E+0
5.1364E-1	7.3364E-1	5.1364E-1	1.0100E+2
5.1376E-1	7.3560E-1	5.1376E-1	-3.1400E+2
5.1389E-1	7.3438E-1	5.1389E-1	2.0900E+2
5.1401E-1	7.3462E-1	5.1401E-1	2.1900E+2
5.1425E-1	7.3364E-1	5.1425E-1	-8.3300E+2
5.1437E-1	7.3267E-1	5.1437E-1	-4.9000E+2
5.1450E-1	7.3242E-1	5.1450E-1	-5.1400E+2
5.1462E-1	7.3413E-1	5.1462E-1	-4.5000E+2
5.1474E-1	7.3413E-1	5.1474E-1	-6.6200E+2
5.1499E-1	7.3364E-1	5.1499E-1	-6.0500E+2
5.1511E-1	7.3267E-1	5.1511E-1	-3.3000E+2
5.1523E-1	7.3267E-1	5.1523E-1	-8.2400E+2
5.1535E-1	7.3486E-1	5.1535E-1	-3.2500E+2
5.1547E-1	7.3486E-1	5.1547E-1	-1.0570E+3
5.1560E-1	7.3486E-1	5.1560E-1	-5.2900E+2
5.1584E-1	7.3486E-1	5.1584E-1	-9.0600E+2
5.1596E-1	7.3608E-1	5.1596E-1	-6.2000E+2
5.1608E-1	7.3804E-1	5.1608E-1	-7.9100E+2
5.1621E-1	7.3682E-1	5.1621E-1	-1.3140E+3
5.1633E-1	7.3804E-1	5.1633E-1	-1.3900E+3
5.1657E-1	7.3999E-1	5.1657E-1	-8.2800E+2
5.1669E-1	7.3901E-1	5.1669E-1	-1.3330E+3
5.1682E-1	7.4292E-1	5.1682E-1	-1.3150E+3
5.1694E-1	7.4316E-1	5.1694E-1	-2.0290E+3
5.1706E-1	7.4316E-1	5.1706E-1	-1.4540E+3
5.1730E-1	7.4487E-1	5.1730E-1	-1.7560E+3
5.1743E-1	7.4683E-1	5.1743E-1	-1.7650E+3
5.1755E-1	7.4805E-1	5.1755E-1	-2.0800E+3
5.1767E-1	7.4854E-1	5.1767E-1	-2.1010E+3
5.1779E-1	7.5439E-1	5.1779E-1	-2.0930E+3
5.1804E-1	7.5610E-1	5.1804E-1	-2.6810E+3
5.1816E-1	7.5610E-1	5.1816E-1	-1.7360E+3
5.1828E-1	7.5830E-1	5.1828E-1	-1.7700E+3
5.1840E-1	7.6001E-1	5.1840E-1	-1.1440E+3
5.1853E-1	7.6196E-1	5.1853E-1	-5.7100E+2
5.1877E-1	7.6392E-1	5.1877E-1	-6.2400E+2
5.1889E-1	7.6270E-1	5.1889E-1	-9.7900E+2
5.1901E-1	7.6147E-1	5.1901E-1	-2.1000E+2
5.1914E-1	7.6416E-1	5.1914E-1	1.2300E+2
5.1926E-1	7.6147E-1	5.1926E-1	1.8700E+2
5.1950E-1	7.6050E-1	5.1950E-1	4.3800E+2
5.1962E-1	7.6001E-1	5.1962E-1	8.3100E+2
5.1975E-1	7.5732E-1	5.1975E-1	1.3190E+3
5.1987E-1	7.5391E-1	5.1987E-1	1.5510E+3
5.1999E-1	7.5269E-1	5.1999E-1	1.3560E+3
5.2023E-1	7.4976E-1	5.2023E-1	1.1120E+3
5.2036E-1	7.4780E-1	5.2036E-1	7.2600E+2
5.2048E-1	7.4609E-1	5.2048E-1	1.1320E+3
5.2060E-1	7.4512E-1	5.2060E-1	1.0500E+3
5.2072E-1	7.4536E-1	5.2072E-1	6.0700E+2
5.2097E-1	7.4365E-1	5.2097E-1	4.8000E+2
5.2109E-1	7.4243E-1	5.2109E-1	1.3910E+3
5.2121E-1	7.3853E-1	5.2121E-1	3.1900E+2
5.2133E-1	7.3926E-1	5.2133E-1	4.0700E+2
5.2146E-1	7.3828E-1	5.2146E-1	1.5400E+2
5.2170E-1	7.3730E-1	5.2170E-1	4.7000E+1
5.2182E-1	7.3511E-1	5.2182E-1	7.5500E+2
5.2194E-1	7.3462E-1	5.2194E-1	-8.8000E+1
5.2207E-1	7.3389E-1	5.2207E-1	-2.0300E+2
5.2219E-1	7.3364E-1	5.2219E-1	1.1800E+2
5.2231E-1	7.3267E-1	5.2231E-1	-1.7600E+2
5.2255E-1	7.3169E-1	5.2255E-1	-3.4800E+2
5.2268E-1	7.3267E-1	5.2268E-1	2.5400E+2
5.2280E-1	7.3242E-1	5.2280E-1	3.5800E+2
5.2292E-1	7.3315E-1	5.2292E-1	5.6700E+2
5.2304E-1	7.3169E-1	5.2304E-1	-2.7800E+2
5.2329E-1	7.2974E-1	5.2329E-1	-2.8300E+2
5.2341E-1	7.3218E-1	5.2341E-1	-2.1200E+2
5.2353E-1	7.3047E-1	5.2353E-1	5.0000E+1
5.2365E-1	7.2998E-1	5.2365E-1	-6.6300E+2
5.2377E-1	7.3047E-1	5.2377E-1	-7.4700E+2
5.2402E-1	7.2949E-1	5.2402E-1	-2.4300E+2
5.2414E-1	7.2925E-1	5.2414E-1	6.3000E+1
5.2426E-1	7.2827E-1	5.2426E-1	-1.9800E+2
5.2439E-1	7.2949E-1	5.2439E-1	-4.6100E+2
5.2451E-1	7.2876E-1	5.2451E-1	-6.4300E+2
5.2475E-1	7.2974E-1	5.2475E-1	-1.8500E+2
5.2487E-1	7.2925E-1	5.2487E-1	-6.3400E+2
5.2500E-1	7.2974E-1	5.2500E-1	2.4000E+2
5.2512E-1	7.3022E-1	5.2512E-1	-4.6300E+2
5.2524E-1	7.2925E-1	5.2524E-1	1.8100E+2
5.2548E-1	7.2900E-1	5.2548E-1	5.4000E+1
5.2561E-1	7.2900E-1	5.2561E-1	-5.3600E+2
5.2573E-1	7.2925E-1	5.2573E-1	-6.1500E+2
5.2585E-1	7.2681E-1	5.2585E-1	-2.9800E+2
5.2597E-1	7.2900E-1	5.2597E-1	-7.3000E+1
5.2622E-1	7.2827E-1	5.2622E-1	-3.3000E+2
5.2634E-1	7.2925E-1	5.2634E-1	-6.2000E+2
5.2646E-1	7.2925E-1	5.2646E-1	-2.4700E+2
5.2658E-1	7.2900E-1	5.2658E-1	-8.3500E+2
5.2670E-1	7.2583E-1	5.2670E-1	-9.1500E+2
5.2695E-1	7.2803E-1	5.2695E-1	-4.6500E+2
5.2707E-1	7.2852E-1	5.2707E-1	-3.9800E+2
5.2719E-1	7.2827E-1	5.2719E-1	-4.0600E+2
5.2731E-1	7.3022E-1	5.2731E-1	-8.4000E+2
5.2744E-1	7.2974E-1	5.2744E-1	-9.4900E+2
5.2768E-1	7.2900E-1	5.2768E-1	-3.0000E+1
5.2780E-1	7.2949E-1	5.2780E-1	-2.0300E+2
5.2793E-1	7.2949E-1	5.2793E-1	-4.7300E+2
5.2805E-1	7.2998E-1	5.2805E-1	-4.2100E+2
5.2817E-1	7.2949E-1	5.2817E-1	-5.4700E+2
5.2841E-1	7.3071E-1	5.2841E-1	-7.0400E+2
5.2854E-1	7.3145E-1	5.2854E-1	-3.5100E+2
5.2866E-1	7.3169E-1	5.2866E-1	-5.2700E+2
5.2878E-1	7.3022E-1	5.2878E-1	-9.9100E+2
5.2890E-1	7.3120E-1	5.2890E-1	-8.3300E+2
5.2915E-1	7.2998E-1	5.2915E-1	-9.5300E+2
5.2927E-1	7.3145E-1	5.2927E-1	-6.3100E+2
5.2939E-1	7.3242E-1	5.2939E-1	-6.0900E+2
5.2951E-1	7.3315E-1	5.2951E-1	-9.1500E+2
5.2963E-1	7.3145E-1	5.2963E-1	-9.7100E+2
5.2988E-1	7.3169E-1	5.2988E-1	-4.7100E+2
5.3000E-1	7.3389E-1	5.3000E-1	-7.0200E+2
5.3012E-1	7.3413E-1	5.3012E-1	-3.3000E+1
5.3024E-1	7.3584E-1	5.3024E-1	-1.2330E+3
5.3037E-1	7.3389E-1	5.3037E-1	-9.9200E+2
5.3049E-1	7.3364E-1	5.3049E-1	-7.1300E+2
5.3073E-1	7.3560E-1	5.3073E-1	-7.8700E+2
5.3086E-1	7.3657E-1	5.3086E-1	-8.1300E+2
5.3098E-1	7.3706E-1	5.3098E-1	-3.3800E+2
5.3110E-1	7.3706E-1	5.3110E-1	-1.0900E+3
5.3122E-1	7.3975E-1	5.3122E-1	-1.5290E+3
5.3147E-1	7.3804E-1	5.3147E-1	-6.5100E+2
5.3159E-1	7.4121E-1	5.3159E-1	-1.3940E+3
5.3171E-1	7.4219E-1	5.3171E-1	-1.3030E+3
5.3183E-1	7.4121E-1	5.3183E-1	-1.1860E+3
5.3195E-1	7.4438E-1	5.3195E-1	-1.4800E+3
5.3220E-1	7.4609E-1	5.3220E-1	-1.4430E+3
5.3232E-1	7.4585E-1	5.3232E-1	-1.5850E+3
5.3244E-1	7.4878E-1	5.3244E-1	-1.8760E+3
5.3256E-1	7.4829E-1	5.3256E-1	-1.2850E+3
5.3269E-1	7.5171E-1	5.3269E-1	-1.8090E+3
5.3293E-1	7.5024E-1	5.3293E-1	-1.5480E+3
5.3305E-1	7.5244E-1	5.3305E-1	-8.7500E+2
5.3317E-1	7.5049E-1	5.3317E-1	-8.9000E+2
5.3330E-1	7.5415E-1	5.3330E-1	-3.4500E+2
5.3342E-1	7.5122E-1	5.3342E-1	-8.0700E+2
5.3366E-1	7.5122E-1	5.3366E-1	1.4500E+2
5.3379E-1	7.5146E-1	5.3379E-1	5.2400E+2
5.3391E-1	7.4951E-1	5.3391E-1	2.6500E+2
5.3403E-1	7.4976E-1	5.3403E-1	6.6600E+2
5.3415E-1	7.4951E-1	5.3415E-1	1.0310E+3
5.3440E-1	7.4829E-1	5.3440E-1	5.7000E+1
5.3452E-1	7.4731E-1	5.3452E-1	9.5100E+2
5.3464E-1	7.4854E-1	5.3464E-1	8.7500E+2
5.3476E-1	7.4683E-1	5.3476E-1	-1.5700E+2
5.3488E-1	7.4414E-1	5.3488E-1	7.0400E+2
5.3513E-1	7.4585E-1	5.3513E-1	6.8900E+2
5.3525E-1	7.4512E-1	5.3525E-1	1.0820E+3
5.3537E-1	7.4438E-1	5.3537E-1	1.2500E+2
5.3549E-1	7.4316E-1	5.3549E-1	-8.0000E+0
5.3562E-1	7.4121E-1	5.3562E-1	-8.3000E+1
5.3586E-1	7.4268E-1	5.3586E-1	1.9800E+2
5.3598E-1	7.4219E-1	5.3598E-1	8.0800E+2
5.3610E-1	7.4121E-1	5.3610E-1	-5.9000E+1
5.3623E-1	7.4146E-1	5.3623E-1	-2.2600E+2
5.3635E-1	7.4072E-1	5.3635E-1	-9.7000E+1
5.3659E-1	7.3950E-1	5.3659E-1	-6.1300E+2
5.3671E-1	7.4121E-1	5.3671E-1	3.9600E+2
5.3684E-1	7.4023E-1	5.3684E-1	-3.5000E+1
5.3696E-1	7.3901E-1	5.3696E-1	-1.5900E+2
5.3708E-1	7.3804E-1	5.3708E-1	-2.1000E+1
5.3733E-1	7.4023E-1	5.3733E-1	-4.9400E+2
5.3745E-1	7.3926E-1	5.3745E-1	-5.5400E+2
5.3757E-1	7.3975E-1	5.3757E-1	-3.0000E+1
5.3769E-1	7.4023E-1	5.3769E-1	3.0000E+1
5.3781E-1	7.3950E-1	5.3781E-1	-3.7900E+2
5.3806E-1	7.4243E-1	5.3806E-1	1.7000E+1
5.3818E-1	7.3975E-1	5.3818E-1	-6.2200E+2
5.3830E-1	7.3926E-1	5.3830E-1	-2.5400E+2
5.3842E-1	7.3975E-1	5.3842E-1	-3.7400E+2
5.3855E-1	7.3901E-1	5.3855E-1	-7.0500E+2
5.3879E-1	7.4023E-1	5.3879E-1	-6.8700E+2
5.3891E-1	7.3926E-1	5.3891E-1	-4.4700E+2
5.3903E-1	7.3804E-1	5.3903E-1	-5.1400E+2
5.3916E-1	7.3828E-1	5.3916E-1	-2.3500E+2
5.3928E-1	7.4121E-1	5.3928E-1	-4.3400E+2
5.3952E-1	7.3877E-1	5.3952E-1	-3.1600E+2
5.3964E-1	7.3901E-1	5.3964E-1	-4.6500E+2
5.3977E-1	7.3975E-1	5.3977E-1	-9.0700E+2
5.3989E-1	7.3853E-1	5.3989E-1	-5.0500E+2
5.4001E-1	7.3926E-1	5.4001E-1	-8.3000E+1
5.4026E-1	7.3999E-1	5.4026E-1	-5.2900E+2
5.4038E-1	7.4097E-1	5.4038E-1	-1.1800E+2
5.4050E-1	7.3999E-1	5.4050E-1	-5.5600E+2
5.4062E-1	7.3950E-1	5.4062E-1	-2.2300E+2
5.4074E-1	7.3999E-1	5.4074E-1	-1.1220E+3
5.4099E-1	7.3853E-1	5.4099E-1	-4.7300E+2
5.4111E-1	7.4268E-1	5.4111E-1	-7.9400E+2
5.4123E-1	7.3999E-1	5.4123E-1	-7.7800E+2
5.4135E-1	7.4097E-1	5.4135E-1	-1.2820E+3
5.4148E-1	7.4097E-1	5.4148E-1	-1.1200E+2
5.4172E-1	7.4072E-1	5.4172E-1	-8.5600E+2
5.4184E-1	7.4097E-1	5.4184E-1	-3.9600E+2
5.4196E-1	7.4194E-1	5.4196E-1	-2.2100E+2
5.4209E-1	7.4023E-1	5.4209E-1	-1.0800E+2
5.4221E-1	7.4194E-1	5.4221E-1	-7.5300E+2
5.4245E-1	7.4072E-1	5.4245E-1	-8.4600E+2
5.4257E-1	7.4219E-1	5.4257E-1	-2.4800E+2
5.4270E-1	7.4146E-1	5.4270E-1	-8.4700E+2
5.4282E-1	7.4268E-1	5.4282E-1	-5.4500E+2
5.4294E-1	7.4341E-1	5.4294E-1	-1.3900E+2
5.4319E-1	7.4243E-1	5.4319E-1	-7.6400E+2
5.4331E-1	7.4194E-1	5.4331E-1	-5.5000E+2
5.4343E-1	7.4414E-1	5.4343E-1	-5.5200E+2
5.4355E-1	7.4194E-1	5.4355E-1	-8.0400E+2
5.4367E-1	7.4341E-1	5.4367E-1	-6.7500E+2
5.4392E-1	7.4268E-1	5.4392E-1	-3.6700E+2
5.4404E-1	7.4414E-1	5.4404E-1	-6.9600E+2
5.4416E-1	7.4414E-1	5.4416E-1	-6.2300E+2
5.4428E-1	7.4463E-1	5.4428E-1	-9.1100E+2
5.4441E-1	7.4341E-1	5.4441E-1	-7.6400E+2
5.4453E-1	7.4390E-1	5.4453E-1	-6.0400E+2
5.4477E-1	7.4438E-1	5.4477E-1	-9.4100E+2
5.4489E-1	7.4365E-1	5.4489E-1	-7.5200E+2
5.4502E-1	7.4512E-1	5.4502E-1	-3.1800E+2
5.4514E-1	7.4634E-1	5.4514E-1	-6.7300E+2
5.4526E-1	7.4658E-1	5.4526E-1	-3.9400E+2
5.4550E-1	7.4683E-1	5.4550E-1	-4.0000E+2
5.4563E-1	7.4707E-1	5.4563E-1	-6.7500E+2
5.4575E-1	7.4683E-1	5.4575E-1	-5.6000E+2
5.4587E-1	7.4634E-1	5.4587E-1	-9.0000E+2
5.4599E-1	7.4658E-1	5.4599E-1	-2.6500E+2
5.4624E-1	7.4634E-1	5.4624E-1	-5.0300E+2
5.4636E-1	7.4487E-1	5.4636E-1	-1.3270E+3
5.4648E-1	7.4487E-1	5.4648E-1	-2.8000E+2
5.4660E-1	7.4951E-1	5.4660E-1	-5.5000E+2
5.4673E-1	7.4780E-1	5.4673E-1	-6.5100E+2
5.4697E-1	7.4902E-1	5.4697E-1	-6.5100E+2
5.4709E-1	7.4878E-1	5.4709E-1	7.3000E+1
5.4721E-1	7.4658E-1	5.4721E-1	-8.2600E+2
5.4734E-1	7.4805E-1	5.4734E-1	-5.8600E+2
5.4746E-1	7.4927E-1	5.4746E-1	-7.0400E+2
5.4770E-1	7.4927E-1	5.4770E-1	-3.6700E+2
5.4782E-1	7.5024E-1	5.4782E-1	-9.0200E+2
5.4795E-1	7.4902E-1	5.4795E-1	-9.4800E+2
5.4807E-1	7.5000E-1	5.4807E-1	-4.7300E+2
5.4819E-1	7.4927E-1	5.4819E-1	-6.6800E+2
5.4843E-1	7.4976E-1	5.4843E-1	-8.7500E+2
5.4856E-1	7.5000E-1	5.4856E-1	-4.1600E+2
5.4868E-1	7.4951E-1	5.4868E-1	-7.6200E+2
5.4880E-1	7.5195E-1	5.4880E-1	-2.2300E+2
5.4892E-1	7.5073E-1	5.4892E-1	-4.9600E+2
5.4917E-1	7.5000E-1	5.4917E-1	-5.9100E+2
5.4929E-1	7.5122E-1	5.4929E-1	-4.5800E+2
5.4941E-1	7.5171E-1	5.4941E-1	-6.8000E+2
5.4953E-1	7.5049E-1	5.4953E-1	-9.4200E+2
5.4966E-1	7.5244E-1	5.4966E-1	-7.6000E+2
5.4990E-1	7.5391E-1	5.4990E-1	-1.1260E+3
5.5002E-1	7.5146E-1	5.5002E-1	-2.0300E+2
5.5014E-1	7.5244E-1	5.5014E-1	-8.2400E+2
5.5027E-1	7.5317E-1	5.5027E-1	-3.7800E+2
5.5039E-1	7.5195E-1	5.5039E-1	-5.6000E+2
5.5063E-1	7.5220E-1	5.5063E-1	3.8000E+1
5.5075E-1	7.5195E-1	5.5075E-1	-1.0860E+3
5.5088E-1	7.5366E-1	5.5088E-1	-3.1000E+2
5.5100E-1	7.5317E-1	5.5100E-1	-6.0000E+2
5.5112E-1	7.5366E-1	5.5112E-1	-6.7100E+2
5.5136E-1	7.5342E-1	5.5136E-1	-8.4200E+2
5.5149E-1	7.5415E-1	5.5149E-1	-1.0950E+3
5.5161E-1	7.5464E-1	5.5161E-1	-3.2700E+2
5.5173E-1	7.5342E-1	5.5173E-1	-5.1300E+2
5.5185E-1	7.5464E-1	5.5185E-1	-5.4500E+2
5.5210E-1	7.5732E-1	5.5210E-1	-1.9000E+2
5.5222E-1	7.5562E-1	5.5222E-1	-8.4200E+2
5.5234E-1	7.5708E-1	5.5234E-1	-4.3100E+2
5.5246E-1	7.5610E-1	5.5246E-1	-5.1300E+2
5.5258E-1	7.5757E-1	5.5258E-1	-2.7900E+2
5.5271E-1	7.5830E-1	5.5271E-1	-7.1600E+2
5.5295E-1	7.5781E-1	5.5295E-1	-3.5300E+2
5.5307E-1	7.5806E-1	5.5307E-1	-4.3700E+2
5.5320E-1	7.5781E-1	5.5320E-1	5.9000E+1
5.5332E-1	7.5806E-1	5.5332E-1	-7.8600E+2
5.5344E-1	7.5806E-1	5.5344E-1	-6.8400E+2
5.5368E-1	7.5781E-1	5.5368E-1	-7.6400E+2
5.5381E-1	7.5928E-1	5.5381E-1	-8.3900E+2
5.5393E-1	7.5903E-1	5.5393E-1	6.1000E+1
5.5405E-1	7.5952E-1	5.5405E-1	-1.0790E+3
5.5417E-1	7.6050E-1	5.5417E-1	-1.0190E+3
5.5442E-1	7.6001E-1	5.5442E-1	-7.9100E+2
5.5454E-1	7.6025E-1	5.5454E-1	-1.0550E+3
5.5466E-1	7.6001E-1	5.5466E-1	-6.7600E+2
5.5478E-1	7.5977E-1	5.5478E-1	-1.1970E+3
5.5490E-1	7.6123E-1	5.5490E-1	-3.5800E+2
5.5515E-1	7.6074E-1	5.5515E-1	-6.3300E+2
5.5527E-1	7.6025E-1	5.5527E-1	-6.8000E+2
5.5539E-1	7.6123E-1	5.5539E-1	-5.6700E+2
5.5551E-1	7.6099E-1	5.5551E-1	-3.5600E+2
5.5564E-1	7.6147E-1	5.5564E-1	-4.9200E+2
5.5588E-1	7.6343E-1	5.5588E-1	-4.0100E+2
5.5600E-1	7.6221E-1	5.5600E-1	3.0000E+0
5.5613E-1	7.6172E-1	5.5613E-1	-8.8900E+2
5.5625E-1	7.6147E-1	5.5625E-1	-1.0210E+3
5.5637E-1	7.6367E-1	5.5637E-1	-8.3700E+2
5.5661E-1	7.6294E-1	5.5661E-1	-1.0150E+3
5.5674E-1	7.6392E-1	5.5674E-1	-1.2210E+3
5.5686E-1	7.6318E-1	5.5686E-1	-8.6900E+2
5.5698E-1	7.6465E-1	5.5698E-1	-1.4040E+3
5.5710E-1	7.6392E-1	5.5710E-1	-9.7100E+2
5.5735E-1	7.6392E-1	5.5735E-1	-4.7000E+2
5.5747E-1	7.6538E-1	5.5747E-1	-3.6100E+2
5.5759E-1	7.6489E-1	5.5759E-1	-7.6200E+2
5.5771E-1	7.6587E-1	5.5771E-1	-4.9400E+2
5.5783E-1	7.6489E-1	5.5783E-1	-7.6200E+2
5.5808E-1	7.6611E-1	5.5808E-1	-1.0150E+3
5.5820E-1	7.6465E-1	5.5820E-1	-2.6300E+2
5.5832E-1	7.6611E-1	5.5832E-1	-2.9600E+2
5.5844E-1	7.6636E-1	5.5844E-1	-3.9700E+2
5.5857E-1	7.6709E-1	5.5857E-1	-1.1370E+3
5.5869E-1	7.6782E-1	5.5869E-1	-1.5500E+3
5.5893E-1	7.6880E-1	5.5893E-1	-3.5800E+2
5.5906E-1	7.6733E-1	5.5906E-1	-1.0430E+3
5.5918E-1	7.6782E-1	5.5918E-1	-6.4200E+2
5.5930E-1	7.6978E-1	5.5930E-1	-2.9200E+2
5.5942E-1	7.6855E-1	5.5942E-1	-5.5400E+2
5.5967E-1	7.7075E-1	5.5967E-1	-1.8700E+2
5.5979E-1	7.6782E-1	5.5979E-1	-5.8700E+2
5.5991E-1	7.6855E-1	5.5991E-1	-3.4100E+2
5.6003E-1	7.7051E-1	5.6003E-1	-1.5000E+2
5.6015E-1	7.6904E-1	5.6015E-1	-5.2000E+2
5.6040E-1	7.7051E-1	5.6040E-1	-1.0670E+3
5.6052E-1	7.7173E-1	5.6052E-1	-4.9400E+2
5.6064E-1	7.7002E-1	5.6064E-1	-4.8000E+2
5.6076E-1	7.7051E-1	5.6076E-1	-8.7300E+2
5.6089E-1	7.7051E-1	5.6089E-1	-3.2000E+2
5.6113E-1	7.7197E-1	5.6113E-1	-1.8500E+2
5.6125E-1	7.7197E-1	5.6125E-1	1.2000E+1
5.6137E-1	7.7197E-1	5.6137E-1	-5.0000E+1
5.6150E-1	7.7246E-1	5.6150E-1	-1.0020E+3
5.6162E-1	7.7368E-1	5.6162E-1	-6.3800E+2
5.6186E-1	7.7393E-1	5.6186E-1	-1.1710E+3
5.6198E-1	7.7295E-1	5.6198E-1	-8.7100E+2
5.6211E-1	7.7319E-1	5.6211E-1	-7.9800E+2
5.6223E-1	7.7319E-1	5.6223E-1	-5.8200E+2
5.6235E-1	7.7637E-1	5.6235E-1	-6.5800E+2
5.6260E-1	7.7563E-1	5.6260E-1	-8.7900E+2
5.6272E-1	7.7393E-1	5.6272E-1	-7.8400E+2
5.6284E-1	7.7490E-1	5.6284E-1	-3.6700E+2
5.6296E-1	7.7441E-1	5.6296E-1	-7.7500E+2
5.6308E-1	7.7515E-1	5.6308E-1	-8.9500E+2
5.6333E-1	7.7637E-1	5.6333E-1	-2.7400E+2
5.6345E-1	7.7686E-1	5.6345E-1	-4.7500E+2
5.6357E-1	7.7612E-1	5.6357E-1	-8.1800E+2
5.6369E-1	7.7710E-1	5.6369E-1	-7.5300E+2
5.6382E-1	7.7759E-1	5.6382E-1	-5.2700E+2
5.6406E-1	7.7808E-1	5.6406E-1	-1.8500E+2
5.6418E-1	7.7539E-1	5.6418E-1	-3.7800E+2
5.6430E-1	7.7905E-1	5.6430E-1	-3.5600E+2
5.6443E-1	7.7759E-1	5.6443E-1	-6.9500E+2
5.6455E-1	7.7783E-1	5.6455E-1	-3.1600E+2
5.6479E-1	7.7954E-1	5.6479E-1	-8.3200E+2
5.6491E-1	7.7954E-1	5.6491E-1	-1.0410E+3
5.6504E-1	7.7783E-1	5.6504E-1	-8.6200E+2
5.6516E-1	7.8198E-1	5.6516E-1	-4.7200E+2
5.6528E-1	7.8003E-1	5.6528E-1	-9.4400E+2
5.6553E-1	7.8027E-1	5.6553E-1	-4.2700E+2
5.6565E-1	7.8027E-1	5.6565E-1	-5.4200E+2
5.6577E-1	7.8076E-1	5.6577E-1	-4.8000E+2
5.6589E-1	7.8027E-1	5.6589E-1	-5.6500E+2
5.6601E-1	7.8125E-1	5.6601E-1	-9.5700E+2
5.6626E-1	7.8101E-1	5.6626E-1	-4.8100E+2
5.6638E-1	7.8125E-1	5.6638E-1	-1.0290E+3
5.6650E-1	7.8296E-1	5.6650E-1	-8.2200E+2
