Aux out [V]	Aux in [V]	Aux out [V]	PDH out [a.u.]
1.8257E-1	5.3101E-1	1.8257E-1	-3.7000E+2
1.8269E-1	5.3394E-1	1.8269E-1	3.2100E+2
1.8269E-1	5.3418E-1	1.8269E-1	-2.0700E+2
1.8281E-1	5.3296E-1	1.8281E-1	3.5400E+2
1.8293E-1	5.3296E-1	1.8293E-1	1.4100E+2
1.8293E-1	5.3345E-1	1.8293E-1	-5.1100E+2
1.8306E-1	5.3345E-1	1.8306E-1	-1.6000E+1
1.8318E-1	5.3296E-1	1.8318E-1	-1.2200E+2
1.8330E-1	5.3491E-1	1.8330E-1	-4.6400E+2
1.8330E-1	5.3369E-1	1.8330E-1	-4.0700E+2
1.8342E-1	5.3540E-1	1.8342E-1	1.1000E+2
1.8354E-1	5.3711E-1	1.8354E-1	2.1200E+2
1.8354E-1	5.3613E-1	1.8354E-1	1.4300E+2
1.8367E-1	5.3687E-1	1.8367E-1	1.8100E+2
1.8379E-1	5.3760E-1	1.8379E-1	-6.2900E+2
1.8379E-1	5.3760E-1	1.8379E-1	-2.4700E+2
1.8391E-1	5.3662E-1	1.8391E-1	-2.5600E+2
1.8403E-1	5.3833E-1	1.8403E-1	3.9000E+2
1.8415E-1	5.4004E-1	1.8415E-1	-2.6300E+2
1.8415E-1	5.4053E-1	1.8415E-1	-6.4000E+2
1.8428E-1	5.3955E-1	1.8428E-1	-2.2600E+2
1.8440E-1	5.3931E-1	1.8440E-1	-2.0300E+2
1.8440E-1	5.3882E-1	1.8440E-1	-6.5700E+2
1.8452E-1	5.4321E-1	1.8452E-1	-2.4500E+2
1.8464E-1	5.3979E-1	1.8464E-1	-2.2300E+2
1.8476E-1	5.4248E-1	1.8476E-1	-7.0900E+2
1.8476E-1	5.4248E-1	1.8476E-1	-3.0300E+2
1.8489E-1	5.4297E-1	1.8489E-1	-2.2700E+2
1.8501E-1	5.4102E-1	1.8501E-1	-3.0300E+2
1.8501E-1	5.4224E-1	1.8501E-1	-8.2700E+2
1.8513E-1	5.4297E-1	1.8513E-1	-9.6800E+2
1.8525E-1	5.4395E-1	1.8525E-1	3.5000E+1
1.8525E-1	5.4565E-1	1.8525E-1	4.8200E+2
1.8538E-1	5.4565E-1	1.8538E-1	-1.9000E+2
1.8550E-1	5.4565E-1	1.8550E-1	-5.6900E+2
1.8562E-1	5.4468E-1	1.8562E-1	6.1000E+1
1.8562E-1	5.4565E-1	1.8562E-1	-6.8900E+2
1.8574E-1	5.4639E-1	1.8574E-1	-2.5300E+2
1.8586E-1	5.4688E-1	1.8586E-1	-2.6300E+2
1.8586E-1	5.4883E-1	1.8586E-1	-8.6200E+2
1.8599E-1	5.4712E-1	1.8599E-1	-2.7400E+2
1.8611E-1	5.4858E-1	1.8611E-1	-3.9300E+2
1.8623E-1	5.4883E-1	1.8623E-1	1.3400E+2
1.8623E-1	5.4810E-1	1.8623E-1	-7.0100E+2
1.8635E-1	5.4834E-1	1.8635E-1	-3.7000E+2
1.8647E-1	5.5200E-1	1.8647E-1	-3.0700E+2
1.8647E-1	5.4907E-1	1.8647E-1	-5.0200E+2
1.8660E-1	5.5078E-1	1.8660E-1	-1.8700E+2
1.8672E-1	5.5005E-1	1.8672E-1	-4.9800E+2
1.8672E-1	5.5103E-1	1.8672E-1	-4.6000E+2
1.8684E-1	5.5151E-1	1.8684E-1	-3.7400E+2
1.8696E-1	5.5273E-1	1.8696E-1	-1.1400E+2
1.8708E-1	5.5420E-1	1.8708E-1	-3.1400E+2
1.8708E-1	5.5273E-1	1.8708E-1	-2.1800E+2
1.8721E-1	5.5273E-1	1.8721E-1	-3.8900E+2
1.8733E-1	5.5347E-1	1.8733E-1	-1.0300E+2
1.8733E-1	5.5249E-1	1.8733E-1	2.2300E+2
1.8745E-1	5.5566E-1	1.8745E-1	-6.2900E+2
1.8757E-1	5.5493E-1	1.8757E-1	-8.9800E+2
1.8757E-1	5.5615E-1	1.8757E-1	-7.9000E+1
1.8769E-1	5.5664E-1	1.8769E-1	-6.0000E+2
1.8782E-1	5.5737E-1	1.8782E-1	-3.3400E+2
1.8794E-1	5.5737E-1	1.8794E-1	-6.5700E+2
1.8794E-1	5.5884E-1	1.8794E-1	-6.0000E+0
1.8806E-1	5.5640E-1	1.8806E-1	-2.7000E+2
1.8818E-1	5.5884E-1	1.8818E-1	-4.5000E+1
1.8818E-1	5.6055E-1	1.8818E-1	-5.1600E+2
1.8830E-1	5.5786E-1	1.8830E-1	-1.4300E+2
1.8843E-1	5.5884E-1	1.8843E-1	1.0000E+1
1.8855E-1	5.6201E-1	1.8855E-1	1.2400E+2
1.8855E-1	5.6006E-1	1.8855E-1	-1.1000E+2
1.8867E-1	5.6152E-1	1.8867E-1	-4.8200E+2
1.8879E-1	5.6030E-1	1.8879E-1	-3.9500E+2
1.8879E-1	5.6201E-1	1.8879E-1	-5.2300E+2
1.8892E-1	5.6104E-1	1.8892E-1	-2.5000E+2
1.8904E-1	5.6274E-1	1.8904E-1	-7.8600E+2
1.8916E-1	5.6421E-1	1.8916E-1	-4.5100E+2
1.8916E-1	5.6372E-1	1.8916E-1	-7.8400E+2
1.8928E-1	5.6445E-1	1.8928E-1	-6.0200E+2
1.8940E-1	5.6445E-1	1.8940E-1	-8.2900E+2
1.8940E-1	5.6372E-1	1.8940E-1	-4.4700E+2
1.8953E-1	5.6665E-1	1.8953E-1	-1.7400E+2
1.8965E-1	5.6738E-1	1.8965E-1	-3.0500E+2
1.8965E-1	5.6812E-1	1.8965E-1	2.0300E+2
1.8977E-1	5.6982E-1	1.8977E-1	-2.9700E+2
1.8989E-1	5.6860E-1	1.8989E-1	-1.0500E+2
1.9001E-1	5.6982E-1	1.9001E-1	-1.4100E+2
1.9001E-1	5.6885E-1	1.9001E-1	6.6000E+1
1.9014E-1	5.6885E-1	1.9014E-1	-4.0400E+2
1.9026E-1	5.6982E-1	1.9026E-1	-6.9700E+2
1.9026E-1	5.7153E-1	1.9026E-1	-3.0500E+2
1.9038E-1	5.7080E-1	1.9038E-1	-7.3500E+2
1.9050E-1	5.7056E-1	1.9050E-1	-6.4000E+2
1.9062E-1	5.7324E-1	1.9062E-1	-2.1600E+2
1.9062E-1	5.7202E-1	1.9062E-1	-7.7300E+2
1.9075E-1	5.6982E-1	1.9075E-1	7.9000E+1
1.9087E-1	5.7153E-1	1.9087E-1	-4.2500E+2
1.9087E-1	5.7251E-1	1.9087E-1	-5.5100E+2
1.9099E-1	5.7397E-1	1.9099E-1	-3.8000E+2
1.9111E-1	5.7446E-1	1.9111E-1	-2.3800E+2
1.9111E-1	5.7349E-1	1.9111E-1	-5.0000E+2
1.9123E-1	5.7666E-1	1.9123E-1	-2.2100E+2
1.9136E-1	5.7520E-1	1.9136E-1	-8.3700E+2
1.9148E-1	5.7544E-1	1.9148E-1	-8.1300E+2
1.9148E-1	5.7666E-1	1.9148E-1	-5.2000E+2
1.9160E-1	5.7837E-1	1.9160E-1	-6.9400E+2
1.9172E-1	5.7739E-1	1.9172E-1	-5.6000E+2
1.9172E-1	5.7935E-1	1.9172E-1	-3.8100E+2
1.9185E-1	5.8032E-1	1.9185E-1	-9.4800E+2
1.9197E-1	5.8032E-1	1.9197E-1	-6.7800E+2
1.9209E-1	5.8008E-1	1.9209E-1	-1.6100E+2
1.9209E-1	5.7983E-1	1.9209E-1	-9.6600E+2
1.9221E-1	5.8105E-1	1.9221E-1	-3.1600E+2
1.9233E-1	5.8032E-1	1.9233E-1	-1.9000E+2
1.9233E-1	5.8057E-1	1.9233E-1	-5.4200E+2
1.9246E-1	5.8252E-1	1.9246E-1	-7.8400E+2
1.9258E-1	5.8252E-1	1.9258E-1	1.3700E+2
1.9270E-1	5.8301E-1	1.9270E-1	-4.2700E+2
1.9270E-1	5.8301E-1	1.9270E-1	-7.4400E+2
1.9282E-1	5.8276E-1	1.9282E-1	-7.7700E+2
1.9294E-1	5.8423E-1	1.9294E-1	-4.8500E+2
1.9294E-1	5.8301E-1	1.9294E-1	-5.4500E+2
1.9307E-1	5.8667E-1	1.9307E-1	-3.8300E+2
1.9319E-1	5.8423E-1	1.9319E-1	-4.2400E+2
1.9319E-1	5.8496E-1	1.9319E-1	-7.0200E+2
1.9331E-1	5.8740E-1	1.9331E-1	1.0800E+2
1.9343E-1	5.8862E-1	1.9343E-1	-9.7100E+2
1.9343E-1	5.8716E-1	1.9343E-1	-2.0300E+2
1.9355E-1	5.8838E-1	1.9355E-1	4.3000E+1
1.9368E-1	5.8887E-1	1.9368E-1	-5.4700E+2
1.9380E-1	5.8887E-1	1.9380E-1	-7.8600E+2
1.9380E-1	5.8960E-1	1.9380E-1	-5.3200E+2
1.9392E-1	5.9058E-1	1.9392E-1	-4.9100E+2
1.9404E-1	5.9082E-1	1.9404E-1	-1.4000E+1
1.9404E-1	5.9009E-1	1.9404E-1	-8.8600E+2
