Aux out [V]	Aux in [V]	Aux out [V]	PDH out [a.u.]
1.8269E-1	5.2393E-1	1.8269E-1	1.7500E+2
1.8269E-1	5.2441E-1	1.8269E-1	7.9000E+1
1.8281E-1	5.2393E-1	1.8281E-1	-2.5400E+2
1.8293E-1	5.2515E-1	1.8293E-1	-3.8300E+2
1.8293E-1	5.2368E-1	1.8293E-1	-9.2000E+1
1.8306E-1	5.2466E-1	1.8306E-1	3.9200E+2
1.8318E-1	5.2661E-1	1.8318E-1	-4.0000E+2
1.8330E-1	5.2515E-1	1.8330E-1	2.5900E+2
1.8330E-1	5.2588E-1	1.8330E-1	1.2100E+2
1.8342E-1	5.2661E-1	1.8342E-1	-3.1400E+2
1.8354E-1	5.2637E-1	1.8354E-1	1.3000E+1
1.8354E-1	5.2808E-1	1.8354E-1	-2.0700E+2
1.8367E-1	5.2832E-1	1.8367E-1	-5.9500E+2
1.8379E-1	5.2954E-1	1.8379E-1	5.2000E+1
1.8379E-1	5.2905E-1	1.8379E-1	-5.3400E+2
1.8391E-1	5.3101E-1	1.8391E-1	-3.0000E+2
1.8403E-1	5.2930E-1	1.8403E-1	-6.6400E+2
1.8415E-1	5.3271E-1	1.8415E-1	-3.1200E+2
1.8415E-1	5.3003E-1	1.8415E-1	-5.8900E+2
1.8428E-1	5.3101E-1	1.8428E-1	-4.1800E+2
1.8440E-1	5.3369E-1	1.8440E-1	-4.7100E+2
1.8440E-1	5.3198E-1	1.8440E-1	-4.2900E+2
1.8452E-1	5.3271E-1	1.8452E-1	-5.5400E+2
1.8464E-1	5.3369E-1	1.8464E-1	-2.9400E+2
1.8476E-1	5.3442E-1	1.8476E-1	-4.6600E+2
1.8476E-1	5.3345E-1	1.8476E-1	-6.7600E+2
1.8489E-1	5.3394E-1	1.8489E-1	-1.7000E+2
1.8501E-1	5.3418E-1	1.8501E-1	1.1800E+2
1.8501E-1	5.3516E-1	1.8501E-1	-2.3200E+2
1.8513E-1	5.3491E-1	1.8513E-1	-3.2500E+2
1.8525E-1	5.3638E-1	1.8525E-1	3.8000E+2
1.8525E-1	5.3687E-1	1.8525E-1	-4.7100E+2
1.8538E-1	5.3687E-1	1.8538E-1	-1.8700E+2
1.8550E-1	5.3638E-1	1.8550E-1	-5.2400E+2
1.8562E-1	5.3833E-1	1.8562E-1	-7.3600E+2
1.8562E-1	5.3906E-1	1.8562E-1	-6.2500E+2
1.8574E-1	5.3979E-1	1.8574E-1	4.0000E+2
1.8586E-1	5.4077E-1	1.8586E-1	3.8300E+2
1.8586E-1	5.4224E-1	1.8586E-1	1.0900E+2
1.8599E-1	5.4053E-1	1.8599E-1	-7.9200E+2
1.8611E-1	5.4077E-1	1.8611E-1	-2.2300E+2
1.8623E-1	5.4346E-1	1.8623E-1	-3.1200E+2
1.8623E-1	5.4028E-1	1.8623E-1	-5.3800E+2
1.8635E-1	5.4419E-1	1.8635E-1	3.3800E+2
1.8647E-1	5.4541E-1	1.8647E-1	4.8000E+1
1.8647E-1	5.4321E-1	1.8647E-1	-3.8200E+2
1.8660E-1	5.4590E-1	1.8660E-1	-1.8600E+2
1.8672E-1	5.4468E-1	1.8672E-1	-9.6400E+2
1.8672E-1	5.4468E-1	1.8672E-1	6.0000E+0
1.8684E-1	5.4541E-1	1.8684E-1	-9.9000E+1
1.8696E-1	5.4541E-1	1.8696E-1	-3.0500E+2
1.8708E-1	5.4590E-1	1.8708E-1	-4.0100E+2
1.8708E-1	5.4761E-1	1.8708E-1	-1.2100E+2
1.8721E-1	5.4834E-1	1.8721E-1	-5.4200E+2
1.8733E-1	5.4688E-1	1.8733E-1	-5.4000E+2
1.8733E-1	5.4834E-1	1.8733E-1	-7.0000E+0
1.8745E-1	5.4834E-1	1.8745E-1	-1.9100E+2
1.8757E-1	5.5029E-1	1.8757E-1	-1.1280E+3
1.8757E-1	5.5005E-1	1.8757E-1	-3.2300E+2
1.8769E-1	5.5273E-1	1.8769E-1	3.0100E+2
1.8782E-1	5.5054E-1	1.8782E-1	-6.9100E+2
1.8794E-1	5.5298E-1	1.8794E-1	-5.1600E+2
1.8794E-1	5.5298E-1	1.8794E-1	-1.0270E+3
1.8806E-1	5.5127E-1	1.8806E-1	-1.3210E+3
1.8818E-1	5.5347E-1	1.8818E-1	-2.4700E+2
1.8818E-1	5.5347E-1	1.8818E-1	-2.8200E+2
1.8830E-1	5.5347E-1	1.8830E-1	-4.0900E+2
1.8843E-1	5.5640E-1	1.8843E-1	-4.7400E+2
1.8855E-1	5.5518E-1	1.8855E-1	-6.6200E+2
1.8855E-1	5.5396E-1	1.8855E-1	-1.3800E+2
1.8867E-1	5.5591E-1	1.8867E-1	1.0100E+2
1.8879E-1	5.5542E-1	1.8879E-1	-6.0900E+2
1.8879E-1	5.5786E-1	1.8879E-1	-5.1300E+2
1.8892E-1	5.5542E-1	1.8892E-1	-7.4600E+2
1.8904E-1	5.5664E-1	1.8904E-1	-4.9100E+2
1.8916E-1	5.5859E-1	1.8916E-1	-8.3300E+2
1.8916E-1	5.5786E-1	1.8916E-1	-9.2000E+1
1.8928E-1	5.6030E-1	1.8928E-1	-2.5200E+2
1.8940E-1	5.5981E-1	1.8940E-1	-3.8000E+2
1.8940E-1	5.5981E-1	1.8940E-1	-4.3800E+2
1.8953E-1	5.6055E-1	1.8953E-1	-5.6300E+2
1.8965E-1	5.6177E-1	1.8965E-1	-1.7900E+2
1.8965E-1	5.6445E-1	1.8965E-1	-2.5900E+2
1.8977E-1	5.6323E-1	1.8977E-1	-7.9500E+2
1.8989E-1	5.6323E-1	1.8989E-1	-7.5700E+2
1.9001E-1	5.6421E-1	1.9001E-1	-2.6300E+2
1.9001E-1	5.6445E-1	1.9001E-1	-5.2700E+2
1.9014E-1	5.6689E-1	1.9014E-1	7.8000E+1
1.9026E-1	5.6421E-1	1.9026E-1	-9.3300E+2
1.9026E-1	5.6592E-1	1.9026E-1	-3.8200E+2
1.9038E-1	5.6738E-1	1.9038E-1	-4.5800E+2
1.9050E-1	5.6689E-1	1.9050E-1	-3.8000E+1
1.9062E-1	5.6616E-1	1.9062E-1	-6.3300E+2
1.9062E-1	5.6689E-1	1.9062E-1	-6.3700E+2
1.9075E-1	5.6738E-1	1.9075E-1	-1.0410E+3
1.9087E-1	5.6860E-1	1.9087E-1	-3.9600E+2
1.9087E-1	5.6836E-1	1.9087E-1	3.9000E+1
1.9099E-1	5.6982E-1	1.9099E-1	8.5000E+1
1.9111E-1	5.6982E-1	1.9111E-1	-2.7200E+2
1.9111E-1	5.6958E-1	1.9111E-1	-7.7100E+2
1.9123E-1	5.7129E-1	1.9123E-1	-6.1100E+2
1.9136E-1	5.6982E-1	1.9136E-1	-2.9400E+2
1.9148E-1	5.7324E-1	1.9148E-1	-1.9200E+2
1.9148E-1	5.7300E-1	1.9148E-1	-1.2340E+3
1.9160E-1	5.7446E-1	1.9160E-1	-9.5300E+2
1.9172E-1	5.7275E-1	1.9172E-1	-3.9100E+2
1.9172E-1	5.7373E-1	1.9172E-1	-9.3300E+2
1.9185E-1	5.7373E-1	1.9185E-1	-7.4000E+2
1.9197E-1	5.7568E-1	1.9197E-1	-7.2400E+2
1.9209E-1	5.7715E-1	1.9209E-1	-8.7100E+2
1.9209E-1	5.7715E-1	1.9209E-1	-9.0200E+2
1.9221E-1	5.7544E-1	1.9221E-1	-9.5500E+2
1.9233E-1	5.7739E-1	1.9233E-1	-9.0600E+2
1.9233E-1	5.7715E-1	1.9233E-1	-9.9000E+2
1.9246E-1	5.7910E-1	1.9246E-1	-1.3700E+2
1.9258E-1	5.7739E-1	1.9258E-1	-8.1000E+1
1.9270E-1	5.7813E-1	1.9270E-1	-8.0800E+2
1.9270E-1	5.7959E-1	1.9270E-1	-9.7200E+2
1.9282E-1	5.8081E-1	1.9282E-1	-1.0350E+3
1.9294E-1	5.8008E-1	1.9294E-1	-4.7100E+2
1.9294E-1	5.7983E-1	1.9294E-1	-6.4800E+2
1.9307E-1	5.8008E-1	1.9307E-1	-5.7300E+2
1.9319E-1	5.8203E-1	1.9319E-1	-9.4200E+2
1.9319E-1	5.8423E-1	1.9319E-1	-3.1900E+2
1.9331E-1	5.8276E-1	1.9331E-1	-1.4000E+2
1.9343E-1	5.8203E-1	1.9343E-1	-4.6900E+2
1.9343E-1	5.8447E-1	1.9343E-1	-5.9400E+2
1.9355E-1	5.8472E-1	1.9355E-1	-4.6000E+2
1.9368E-1	5.8545E-1	1.9368E-1	-4.6300E+2
1.9380E-1	5.8521E-1	1.9380E-1	-5.7100E+2
1.9380E-1	5.8789E-1	1.9380E-1	-5.9500E+2
1.9392E-1	5.8716E-1	1.9392E-1	-8.7700E+2
1.9404E-1	5.8643E-1	1.9404E-1	-2.4500E+2
1.9404E-1	5.8667E-1	1.9404E-1	-1.3970E+3
